t,0_y0,0_x0,0_s0,0_y1,0_x1,0_s1,0_y2,0_x2,0_s2,0_y3,0_x3,0_s3,0_y4,0_x4,0_s4,0_y5,0_x5,0_s5,0_y6,0_x6,0_s6,0_y7,0_x7,0_s7,0_y8,0_x8,0_s8,0_y9,0_x9,0_s9,0_y10,0_x10,0_s10,0_y11,0_x11,0_s11,0_y12,0_x12,0_s12,0_y13,0_x13,0_s13,0_y14,0_x14,0_s14,0_y15,0_x15,0_s15,0_y16,0_x16,0_s16
1.051410436630249,0.3874994,0.4875191,0.64987403,0.37761435,0.4953518,0.66710746,0.3779996,0.4798258,0.7739929,0.39194533,0.5021474,0.8705629,0.39203438,0.47093517,0.89845943,0.4448762,0.5220606,0.909936,0.44459078,0.45061585,0.94038767,0.44030482,0.5643202,0.70880866,0.4481915,0.4057946,0.8025571,0.43467087,0.61394846,0.7930209,0.44124752,0.3585608,0.9016669,0.60561574,0.5010827,0.9478376,0.6045076,0.46090236,0.9514136,0.7399994,0.5037679,0.87430155,0.7377615,0.4521082,0.9701487,0.8435549,0.5063147,0.88908935,0.8406994,0.44586968,0.8959061
1.0993835926055908,0.38723147,0.4873205,0.66639996,0.37719998,0.49521574,0.67046154,0.37785023,0.47961193,0.7852251,0.39143956,0.502321,0.882364,0.39210805,0.4707945,0.89600325,0.44492823,0.5220568,0.9110672,0.4442806,0.45042282,0.9414294,0.44000232,0.563816,0.6987072,0.44841075,0.40547395,0.8060031,0.43471405,0.6136329,0.80527204,0.44108385,0.35822424,0.89752483,0.605969,0.50123495,0.94928914,0.6047987,0.4608942,0.9528248,0.7403476,0.50378245,0.8723584,0.7378492,0.45208713,0.9695689,0.8434214,0.50635296,0.8861333,0.84077895,0.44589862,0.8966615
1.141728162765503,0.3874957,0.48725253,0.67038643,0.37739778,0.49528804,0.6739295,0.3779864,0.47954282,0.7870623,0.39162633,0.5021989,0.8746705,0.3919588,0.47050777,0.8880871,0.4446381,0.52208436,0.9117683,0.4449812,0.4501214,0.93504304,0.44010198,0.5639343,0.6931092,0.44903892,0.40459338,0.79574615,0.4349012,0.6133818,0.80533713,0.4415147,0.35702398,0.8987908,0.6064734,0.50152224,0.9513811,0.60527754,0.46088448,0.9547334,0.7405891,0.50382894,0.8656362,0.7380675,0.45207438,0.96950287,0.84334797,0.50641054,0.88993376,0.8409142,0.44589147,0.9002263
1.1882402896881104,0.3880864,0.48734567,0.6626327,0.37880358,0.49387416,0.67023873,0.3784094,0.47971043,0.7773596,0.39147925,0.502085,0.8773475,0.3915455,0.47071376,0.8934729,0.44444633,0.52189064,0.9139813,0.44475663,0.44999018,0.93236315,0.44091624,0.5631622,0.7046874,0.4488736,0.40542316,0.8008007,0.43487296,0.61313707,0.8045609,0.44173938,0.35841796,0.8989736,0.6056658,0.5013668,0.94821954,0.60470915,0.46086183,0.95097506,0.7394463,0.50405115,0.86580884,0.73881143,0.45222592,0.9664442,0.8433184,0.50642556,0.8927331,0.84092224,0.44599372,0.90516496
1.232057809829712,0.38937604,0.48739457,0.7255107,0.37917542,0.49427342,0.7136105,0.37884256,0.48009178,0.7395897,0.391258,0.5020166,0.8816555,0.39184627,0.47075978,0.8951754,0.44408736,0.5219706,0.91616976,0.44420752,0.45015875,0.93575245,0.44093353,0.5636141,0.7004982,0.44839808,0.40555716,0.7769547,0.43476653,0.6133285,0.8058941,0.4419907,0.35846516,0.89257324,0.6056541,0.50137323,0.9471553,0.6045563,0.46096846,0.9496117,0.739155,0.5041261,0.85915405,0.73882,0.4523719,0.9664682,0.8433522,0.5064236,0.8936404,0.84128857,0.44592628,0.90060437
1.281404972076416,0.38930202,0.4876902,0.73442537,0.37935585,0.49436328,0.7245991,0.37891933,0.48012874,0.7208073,0.39136028,0.501841,0.8789559,0.39200208,0.47049198,0.8905289,0.44491297,0.5219521,0.91673523,0.44417462,0.45037743,0.9400701,0.44127676,0.563657,0.7086992,0.44864827,0.40576887,0.74743026,0.43476734,0.61264056,0.81246084,0.4423132,0.3587248,0.8761402,0.60599816,0.5014154,0.9496287,0.60493845,0.46081635,0.9554635,0.73992103,0.50425977,0.8726296,0.7389977,0.45257422,0.967577,0.843385,0.50642526,0.9188942,0.841139,0.44590703,0.914205
1.3266592025756836,0.39008087,0.4873533,0.7412911,0.38000512,0.4941635,0.7261436,0.37923652,0.4799132,0.73801357,0.3921137,0.50196224,0.86470324,0.39235032,0.4701169,0.8767458,0.44531113,0.5218553,0.91141534,0.444383,0.45015135,0.9355685,0.44164425,0.5636964,0.70419943,0.44807857,0.40540043,0.7350773,0.43495834,0.61300844,0.8206576,0.44256228,0.35851738,0.8750988,0.6059438,0.5014066,0.94867754,0.6049201,0.46082076,0.95491403,0.74003017,0.50418204,0.8768476,0.7388934,0.45266935,0.96837556,0.84318465,0.5064464,0.9216391,0.84113663,0.44588986,0.9134272
1.3742587566375732,0.39094818,0.487056,0.6979453,0.38070685,0.49382877,0.7099193,0.38006505,0.47950774,0.7748553,0.39240617,0.50223887,0.85613865,0.39289734,0.4698007,0.8586205,0.44541118,0.5221707,0.9071866,0.44466433,0.44979143,0.9272737,0.44095254,0.5661673,0.7200563,0.44835323,0.40444562,0.7496633,0.43459007,0.6134682,0.8146687,0.44252965,0.3573467,0.88744974,0.60632265,0.50116545,0.94774544,0.6048192,0.46082225,0.95451313,0.739696,0.50393754,0.87112314,0.73865885,0.45265985,0.9684219,0.84313095,0.5064519,0.91140825,0.8411524,0.44588423,0.9004867
1.4309852123260498,0.3912458,0.48723197,0.71101195,0.38111958,0.4939146,0.7189634,0.38019234,0.47965747,0.76043695,0.39254627,0.50200653,0.8468315,0.39247626,0.46960098,0.8541555,0.44534668,0.5222144,0.9060256,0.44523236,0.4493641,0.9194294,0.44080433,0.5656895,0.70033,0.44928464,0.40446386,0.7609105,0.43404743,0.6132855,0.8206634,0.44331312,0.35457018,0.90433115,0.6059927,0.501447,0.94737655,0.60437524,0.46087208,0.9525902,0.739961,0.5038893,0.86756176,0.7382822,0.45259085,0.96763134,0.8431241,0.5064622,0.9011472,0.84096503,0.44580323,0.8911006
1.4765043258666992,0.39140734,0.4873096,0.71925783,0.3811806,0.49391657,0.7327817,0.38031507,0.47968084,0.76688135,0.3923939,0.502071,0.8489131,0.3924592,0.4694422,0.846068,0.4451301,0.5224118,0.9075483,0.44515985,0.4492869,0.92016107,0.44053137,0.5658441,0.6988624,0.4494135,0.40463597,0.79591596,0.43352038,0.61334825,0.82355464,0.44397217,0.3540829,0.913811,0.6065103,0.5016355,0.9501857,0.60459405,0.4608647,0.95306057,0.74105835,0.5041246,0.86357623,0.7387423,0.45256516,0.96794593,0.8429419,0.5065075,0.9063596,0.84076715,0.44587895,0.90736693
1.521742343902588,0.39166734,0.48733932,0.70414525,0.38138908,0.49383336,0.724522,0.38065964,0.47970244,0.7678986,0.39200282,0.50187534,0.8526774,0.39237532,0.46945515,0.84570736,0.4443192,0.52250123,0.9144703,0.4451878,0.44916484,0.9160792,0.44061336,0.5652892,0.6953667,0.44984135,0.40467024,0.7804224,0.433437,0.6117596,0.8496724,0.44453686,0.3543361,0.91545343,0.6062069,0.50166285,0.9495984,0.6045228,0.46087256,0.95331323,0.7407064,0.5042261,0.86887217,0.73897755,0.45242667,0.9659548,0.84301126,0.50655663,0.90573734,0.8409575,0.4458619,0.90488803
1.5672070980072021,0.39141807,0.48733255,0.7064103,0.38113213,0.4938484,0.7221035,0.38039327,0.4797969,0.76258636,0.39205712,0.5017617,0.8521914,0.39242476,0.4693968,0.84249157,0.44507152,0.52210355,0.9044617,0.44438255,0.44813776,0.9217834,0.4401464,0.56408495,0.7213337,0.44968554,0.4038909,0.7843068,0.43332756,0.61094254,0.8352084,0.44399107,0.353721,0.90142804,0.60770476,0.50146586,0.95347846,0.6056062,0.46086666,0.95938945,0.7411475,0.50412285,0.8588513,0.7398381,0.45237762,0.9641905,0.84281373,0.50656605,0.89467424,0.8411225,0.44594976,0.8838532
1.61405611038208,0.3906651,0.48738065,0.69636834,0.3807579,0.49365783,0.7073492,0.37988377,0.47958952,0.7752371,0.39184248,0.50166434,0.8582898,0.39212954,0.46956167,0.85500866,0.44393086,0.5217929,0.9070314,0.44474006,0.44894812,0.9188982,0.43997118,0.56403965,0.67448664,0.44905198,0.40377665,0.8374614,0.43291265,0.6113198,0.84609264,0.44453442,0.35472447,0.90736336,0.6062307,0.50156075,0.94961864,0.60442334,0.46084523,0.95024884,0.74044514,0.5038935,0.86363184,0.7390203,0.45234796,0.96748894,0.84295726,0.5065141,0.8960609,0.84130615,0.4458405,0.9117699
1.6600852012634277,0.3901679,0.48701462,0.69547814,0.38033175,0.4937737,0.7199094,0.3792314,0.47973153,0.7708773,0.39212954,0.50136656,0.8519671,0.3919919,0.46953946,0.8559169,0.4449165,0.5213391,0.9051323,0.44442815,0.44763422,0.93228036,0.4404318,0.5632516,0.7153064,0.4492287,0.40150666,0.8110777,0.43317813,0.612426,0.82398194,0.44524503,0.3536751,0.9040055,0.60649437,0.50142217,0.95221543,0.60471815,0.4608123,0.95777977,0.74146336,0.50392365,0.8586626,0.73932564,0.4523542,0.96624994,0.8429569,0.5065868,0.8957949,0.8413603,0.44588184,0.88241935
1.7044541835784912,0.38979656,0.48707923,0.69809186,0.38003117,0.49394178,0.7340683,0.37898493,0.47966495,0.77589303,0.3921188,0.50130546,0.8532956,0.39172193,0.4693136,0.8492589,0.4433374,0.5213557,0.9163288,0.44438386,0.44776985,0.92805445,0.4411243,0.5630725,0.718872,0.4505894,0.40288335,0.81000656,0.43539163,0.61106235,0.8139602,0.44688803,0.35400364,0.89061147,0.60618746,0.5015694,0.9525751,0.60446215,0.4608406,0.95404154,0.740253,0.50348467,0.8618458,0.7388449,0.4523529,0.96932966,0.8425128,0.5065169,0.8892375,0.8411924,0.44577494,0.89398456
1.75038480758667,0.38923904,0.48696327,0.70319104,0.3789304,0.49470258,0.7175358,0.37903053,0.47905445,0.83091635,0.3914934,0.5014152,0.86612576,0.39257085,0.46903047,0.8308579,0.44182944,0.5219745,0.9168264,0.44459042,0.44806734,0.91280633,0.44223952,0.5638062,0.70994484,0.4528529,0.40317345,0.8266832,0.43715203,0.6133161,0.7734979,0.44864368,0.35426226,0.8426431,0.6057695,0.5013253,0.94793546,0.604345,0.46086642,0.9502719,0.73991585,0.50327986,0.89568436,0.7379638,0.45240498,0.96483624,0.84224665,0.5065841,0.9072112,0.8415369,0.44569522,0.9127469
1.8017213344573975,0.38813922,0.48676857,0.68615186,0.37776482,0.4945863,0.7333378,0.37828577,0.47914925,0.8045737,0.39112586,0.5011086,0.8768193,0.39061636,0.469369,0.8488432,0.44151187,0.52162814,0.9255122,0.44431514,0.4497075,0.93519056,0.4479605,0.5651858,0.69369686,0.4548704,0.40350834,0.8021623,0.44290325,0.61348766,0.8085412,0.45826072,0.35582063,0.8831725,0.6047417,0.5007454,0.94347453,0.6033648,0.46076283,0.9463825,0.7385653,0.50315934,0.9113829,0.7379634,0.45207292,0.96228516,0.8424256,0.5064377,0.9195518,0.84154177,0.4456707,0.9343964
1.8432905673980713,0.38552475,0.48619834,0.76171064,0.37497133,0.49371988,0.63077,0.37545666,0.47873464,0.7054291,0.38968223,0.5006387,0.8636506,0.3896712,0.4696888,0.84574044,0.44042188,0.52123255,0.9332254,0.44381893,0.4505062,0.94871867,0.45305666,0.56462115,0.7351991,0.45956668,0.40590215,0.78120154,0.45505807,0.61344534,0.82423055,0.47038382,0.35705918,0.83905536,0.6037069,0.49961063,0.9311343,0.6007118,0.4596469,0.9592858,0.73687667,0.5026004,0.91453665,0.7360822,0.45048085,0.96168983,0.8422729,0.50633323,0.9190277,0.84048337,0.44491053,0.9328134
1.890927791595459,0.38499594,0.4856628,0.79356694,0.37467143,0.4932715,0.6578236,0.3751551,0.47820354,0.74829286,0.38977242,0.500872,0.8719263,0.39013228,0.4693814,0.81885785,0.44068867,0.5213084,0.92814374,0.44318438,0.44976297,0.935552,0.46020943,0.56306696,0.7600342,0.46951863,0.40664235,0.7726904,0.4699177,0.6146931,0.8274117,0.48946902,0.35953113,0.856811,0.60651094,0.49936506,0.9353751,0.6046518,0.45922026,0.9690192,0.7383276,0.50218576,0.9331585,0.73447716,0.44780728,0.9651898,0.8420648,0.5061948,0.91653293,0.84045243,0.44404456,0.9238225
1.9385323524475098,0.38356107,0.4853261,0.8491854,0.375499,0.49295345,0.70443606,0.37392932,0.4780077,0.81018883,0.3918562,0.4999548,0.8123445,0.391549,0.46818748,0.8425184,0.44222438,0.51985925,0.9280964,0.4457845,0.45101887,0.9397693,0.46880278,0.5641526,0.73519886,0.48092353,0.41132846,0.8221671,0.4881683,0.613268,0.8055037,0.5067564,0.36402604,0.86497927,0.6082748,0.49841315,0.9484469,0.6064537,0.45890078,0.97246855,0.73853385,0.5014363,0.9441515,0.7307674,0.44589153,0.97018594,0.84142005,0.50601125,0.92467314,0.8381219,0.44266835,0.85067576
1.982285976409912,0.38109538,0.48431516,0.8733027,0.37410256,0.49184966,0.8033409,0.3724029,0.4770012,0.8730054,0.39243162,0.49963695,0.77850056,0.39203578,0.46771455,0.85525596,0.4420231,0.5178179,0.91679364,0.4474965,0.45192233,0.9426283,0.48188394,0.5596618,0.7222666,0.49372086,0.41156235,0.79178077,0.51500154,0.6101459,0.7947463,0.5332978,0.36864004,0.7679105,0.61192715,0.49604326,0.9486582,0.6080036,0.45708615,0.9544983,0.7393613,0.500935,0.9021917,0.7282096,0.44085503,0.95765114,0.84153247,0.5072371,0.9026787,0.8351699,0.4387345,0.9125508
2.025510549545288,0.38081336,0.4808104,0.7217717,0.37448865,0.48827568,0.7148447,0.37237892,0.47454914,0.73304486,0.3929069,0.4976309,0.8598165,0.391416,0.46736175,0.88387036,0.443803,0.51577735,0.9232302,0.45310062,0.45247012,0.96284616,0.4953032,0.5605249,0.76872575,0.5085162,0.41754794,0.83329225,0.5455067,0.60370487,0.7998676,0.55566263,0.3811533,0.8825482,0.6120845,0.49449798,0.9251872,0.60716647,0.45584998,0.96632993,0.7391914,0.49955797,0.9216493,0.730854,0.4383552,0.9524068,0.84218,0.5059013,0.9243513,0.838966,0.43649146,0.896371
2.078040361404419,0.38228035,0.47848535,0.83589166,0.3757326,0.48625264,0.68303347,0.37481993,0.4718845,0.7710568,0.3933601,0.49541613,0.8079169,0.39275873,0.46535054,0.85882545,0.45087326,0.5136694,0.91173583,0.4579426,0.4515079,0.9358566,0.51353014,0.55626655,0.7943107,0.5275256,0.42041332,0.8725637,0.58042467,0.59241647,0.8391492,0.5763718,0.39353797,0.84324545,0.6164562,0.49330768,0.92067814,0.6090406,0.45478517,0.94961447,0.73939586,0.49914667,0.9161974,0.7302312,0.43392316,0.9532374,0.8423971,0.50607556,0.91264457,0.83569133,0.42961678,0.8814377
2.133481740951538,0.3822832,0.478355,0.835617,0.3757524,0.48615175,0.68693197,0.37481993,0.4718206,0.7697312,0.39342648,0.49536452,0.8056145,0.39266607,0.46532413,0.8590572,0.4508239,0.5135675,0.9120726,0.45790058,0.45157105,0.9370433,0.51334983,0.5560882,0.7867404,0.5272789,0.4205639,0.8769421,0.5804722,0.5924549,0.84231323,0.5758916,0.39455447,0.84120494,0.61555064,0.49441606,0.9224781,0.6088745,0.45472345,0.9502402,0.7391063,0.49894485,0.9133017,0.73029536,0.43392,0.95387363,0.8424121,0.5060646,0.91208273,0.8354475,0.42959148,0.8813075
2.179677724838257,0.38190103,0.47843274,0.85476506,0.37520278,0.4865503,0.692975,0.37406963,0.47208014,0.7983936,0.39423317,0.49530149,0.79891825,0.3927126,0.46515352,0.8611155,0.4489243,0.51260185,0.88115203,0.4578402,0.45087752,0.92849416,0.5108768,0.55603856,0.80264676,0.5270425,0.41934466,0.8869043,0.57930744,0.59190834,0.8422453,0.57844543,0.39155343,0.85447013,0.6158627,0.49351534,0.92113394,0.60922956,0.45475277,0.94856167,0.73564816,0.49880615,0.89316916,0.7293042,0.4343306,0.95068985,0.8432088,0.5062316,0.9210048,0.8367133,0.42953834,0.8978276
2.224992275238037,0.3828569,0.47528273,0.6953352,0.37575632,0.4831159,0.707977,0.37565455,0.46937537,0.63522726,0.39465496,0.4926927,0.7599768,0.39308426,0.46266934,0.7633295,0.4549936,0.5106351,0.89687854,0.46341738,0.45025942,0.9379969,0.53234196,0.544166,0.82240796,0.53877246,0.42678738,0.79311186,0.6118514,0.5706141,0.79341775,0.5967711,0.40680018,0.8442719,0.61686623,0.49333605,0.91022766,0.61145055,0.45449695,0.9183878,0.7349484,0.4979561,0.8744971,0.72846854,0.43115512,0.92300385,0.84323823,0.50611943,0.9267436,0.835864,0.4226977,0.8658976
2.270547389984131,0.38603374,0.47243848,0.6989031,0.3789158,0.48075804,0.7545219,0.37821496,0.46673733,0.7741634,0.39550543,0.48982406,0.74513364,0.3909149,0.4608209,0.85107756,0.4581712,0.50500137,0.86427915,0.4671933,0.45119882,0.9237133,0.5480896,0.52392805,0.7261076,0.5405184,0.43582478,0.6893575,0.6269462,0.5333052,0.60255814,0.6099069,0.4200532,0.78218395,0.61496985,0.48835024,0.92111135,0.6102398,0.45290413,0.95154834,0.7390112,0.49815556,0.8703558,0.7285959,0.42917824,0.9107692,0.84372175,0.50592995,0.92869407,0.839214,0.41410047,0.90559584
2.3174991607666016,0.38802493,0.4689067,0.61416024,0.38124132,0.47634718,0.7257497,0.38075933,0.4636354,0.7111697,0.39516973,0.4879621,0.6347305,0.39434096,0.45925388,0.673344,0.4557986,0.49856988,0.78123987,0.46658248,0.45293504,0.86175096,0.5543077,0.4975731,0.53290784,0.5502399,0.4435961,0.68607044,0.6173766,0.49615213,0.4063433,0.61820877,0.43384153,0.77298754,0.62104744,0.4854276,0.9148216,0.6131506,0.44956836,0.8816307,0.74230903,0.4973858,0.89502156,0.7347938,0.42489162,0.9136579,0.84331554,0.5057233,0.88932526,0.8399199,0.40673873,0.9043648
2.3592529296875,0.3898642,0.46584365,0.8369796,0.38287914,0.4739802,0.7553387,0.38221118,0.4603046,0.8247719,0.39706743,0.48512474,0.7260754,0.39402077,0.45530567,0.6498544,0.44832823,0.4887708,0.69987464,0.46525335,0.4548194,0.7535352,0.54557455,0.4852023,0.43214062,0.54933953,0.44718453,0.6390452,0.61158216,0.4569173,0.41602704,0.6087884,0.44016466,0.58705115,0.619335,0.4815963,0.90912104,0.61253357,0.44703236,0.8673464,0.7425089,0.49485397,0.8512092,0.73713297,0.42050186,0.9268133,0.8437346,0.5063578,0.8456761,0.8419602,0.40105358,0.8636864
2.4087932109832764,0.39237162,0.46255323,0.60858935,0.38477957,0.46944094,0.59486955,0.38483095,0.45667353,0.6558675,0.3963376,0.4810596,0.67066455,0.39534816,0.45192423,0.62323254,0.44286355,0.48373157,0.7178113,0.457084,0.45750976,0.70457184,0.5314641,0.48602697,0.4262927,0.5336395,0.44952852,0.4386401,0.59856486,0.45541358,0.31221128,0.5970629,0.43943262,0.47037125,0.6139997,0.4773751,0.8759121,0.6100398,0.44576016,0.90542704,0.73672503,0.49195954,0.8571995,0.73700726,0.41703272,0.9153368,0.84329367,0.50670636,0.9072597,0.8422971,0.3995187,0.89251506
2.4557652473449707,0.39399827,0.45939285,0.7634615,0.38588306,0.4665772,0.62872386,0.38582978,0.453118,0.674686,0.3972196,0.4782116,0.71599036,0.39703012,0.44854823,0.63827896,0.44437203,0.48059297,0.6838103,0.4622168,0.45274457,0.7541362,0.5311091,0.47704062,0.37417775,0.53407264,0.442723,0.4801025,0.5856276,0.43396974,0.33647272,0.5804313,0.4291834,0.34799787,0.6129938,0.47154823,0.8647394,0.6128968,0.44156763,0.8933864,0.7348336,0.48818025,0.843942,0.7345756,0.41380602,0.9349901,0.8441887,0.5070737,0.90898496,0.8430182,0.39975923,0.92013437
2.5162322521209717,0.3917778,0.45524603,0.71892226,0.38352174,0.46204835,0.6654375,0.38456547,0.44949722,0.6237469,0.3943742,0.47356072,0.71304953,0.39518982,0.44577882,0.6547525,0.43678564,0.48298612,0.7863086,0.4617597,0.43946606,0.82920974,0.48054108,0.45119625,0.21197368,0.5041738,0.42936745,0.32724655,0.47581205,0.38384566,0.16650136,0.48020196,0.3813032,0.14675215,0.6087638,0.47020373,0.8842646,0.6097492,0.43584552,0.9055724,0.73554564,0.4867223,0.9093868,0.7334094,0.41165313,0.9172293,0.84394205,0.506731,0.92717063,0.8423952,0.39999887,0.89874256
2.561946392059326,0.39253053,0.44976202,0.60268974,0.38373405,0.4565752,0.6488088,0.38444412,0.44442302,0.76643974,0.3936193,0.46936628,0.70893055,0.3925922,0.44215035,0.64980346,0.43489033,0.47855282,0.79218477,0.451781,0.44085884,0.83492696,0.5002092,0.466642,0.16744016,0.51583046,0.4308109,0.34668887,0.39993724,0.38320395,0.13109979,0.5212337,0.42828065,0.1600115,0.6022147,0.46348643,0.84127194,0.6074119,0.43090788,0.8807138,0.7327368,0.48274565,0.8371921,0.7325038,0.40910193,0.9196594,0.8425183,0.5045869,0.8859245,0.84394276,0.40167782,0.9365533
