0,1,2,3,4,5,6,7,8,9,10,11
0.057483573180564775,0.04093951475901183,0.00240685002374164,0.02284190092506693,0.04578586538273957,0.006454175499140956,0.008919520302197935,0.02498386039120574,0.004925212879805847,0.010269208596506598,0.005804981906508972,0.003662884482469818
0.05510583118490482,0.038088790216761446,0.0006343069958819738,0.027832754096517306,0.04595471491749061,0.006933710558282056,0.010478832651900827,0.019587555835735074,0.006345517658316752,0.007813315928286225,0.005513492011311525,0.006455762672079891
0.05699729221934102,0.036581672715675424,0.002287024362328062,0.026085249556135913,0.047797073851772696,0.006346255846019977,0.009743881760122098,0.027122140734155156,0.005139755215423292,0.010437220682035824,0.004130063715904666,0.00166056102688122
0.05317786573289965,0.035341439752358546,0.0054053539043442,0.02690476683024682,0.049104685766825584,0.0002271671033819297,0.0103307051443415,0.014610138244076113,0.011708173313484794,0.00983402831648862,0.004743856612471323,0.003707005983887055
0.05505059173046394,0.03146453915217015,0.0036263116526851383,0.024637707689635188,0.04733846171636583,0.003997830070708646,0.011147328197272896,0.011022186033650646,0.006749251944955612,0.010054728105677755,0.006002903097393593,0.0022779293970965823
0.05807967357791072,0.041686933645409915,0.007935228151851551,0.018398021262790342,0.05276217572810905,0.0007938570769471683,0.01052364813738281,0.015645169594746603,0.00564647520502684,0.009159023637953964,0.005290958692091815,0.004513887385780798
0.04878451898074956,0.03563886094368091,0.022685289002218816,0.021390891117681658,0.054870128552348726,0.002844746344940513,0.00912269582406437,0.013047529499071507,0.004367118125635527,0.009067582037874148,0.004830975444510375,0.004137419463933401
0.05540960656161883,0.04222557931659552,0.010175741862047824,0.02434255004500514,0.05391952480059036,0.001184852507278391,0.009533136533663103,0.010415503133918544,0.0057729488624737365,0.008147940660604681,0.004562374663317097,0.0045447621995179715
0.052795510014754576,0.0443772330565128,0.012954728499895072,0.02752531703339143,0.05368906827408439,0.0039153474768822555,0.010652915436943087,0.0075137275979521734,0.004622864023322401,0.009462505049150277,0.00436158775180598,0.005957553901887324
0.047757797998561946,0.04691199403317013,0.026665966773304448,0.025485135374040957,0.052051247727854896,0.0032819463336213064,0.01084016332251176,0.007647729129621,0.0056368344745714285,0.0066109019389685815,0.005754344330787505,0.009971227948484944
0.0514646170144745,0.04675276356478467,0.02208556017508341,0.0202889423261629,0.05028839689136312,0.002945265163260898,0.00946634899045616,0.00687500688679204,0.005599078024853567,0.009974929552588024,0.005441098049462866,0.005284577495690767
0.05036983041181803,0.037800927222487526,0.021167224046122785,0.021097041182770705,0.051528911453126325,0.002143759913218931,0.00971191440006922,0.01167204708459713,0.005387206154131032,0.008228409620346579,0.003636278669170879,0.007764236966204754
0.059309674477833835,0.05035398971992098,0.012021086910442152,0.016639205164455707,0.04787127065173124,0.002045801958440585,0.01138020837899038,0.010063377489812921,0.005696806837409893,0.01131357711736785,0.004375943705622713,0.0051259832442644366
0.055775261376920626,0.055362311043239305,0.022916714454970392,0.024326544371457606,0.046031991951152575,0.002928222360006392,0.011716122582235798,0.01316644945526377,0.005501567076058405,0.01088636092651665,0.0034646519367998565,0.0034316402325463
0.05606747915631048,0.059254776240308886,0.023255769220667,0.018231070847937413,0.045174997986644164,0.004123730252477209,0.012086088222273911,0.01668884406580635,0.005579657504615451,0.010719342346251003,0.0031719656556613235,0.005810769019336291
0.05525529745875125,0.05658605824232396,0.027675585271117367,0.019701230120573662,0.05109178027942242,0.004441791107109477,0.012836287081158436,0.0174209189931525,0.004711756293713732,0.009823003802715757,0.0036852296026663686,0.006473603905316079
0.053322620526049365,0.05479894016604561,0.030652005797139975,0.02145026281834388,0.055148847654283795,0.0037125981833835264,0.013152288363505377,0.018393382402211843,0.006310459437599264,0.010000742054846752,0.002964626658152778,0.007212729363562747
0.05139631984665409,0.051714060944075366,0.026193825992460364,0.02325668804018288,0.055499018100761514,0.002874513318806568,0.011830109090205225,0.023870628756318193,0.006585119236841396,0.0094211219851835,0.004747614739668584,0.008717301544397564
0.05128964577781018,0.05953356570963504,0.031167912104317925,0.019120643138198792,0.05392032161934806,0.004727505822051862,0.010596634031296834,0.022037848556159156,0.006621015457446611,0.010392012676867743,0.005089979403014902,0.008379364464815717
0.04682461276287615,0.05216503277431961,0.02973592004197347,0.027192137976226556,0.05415223459834051,0.0009731157108359652,0.010820423470698448,0.02301305867701274,0.007384771862295925,0.012071662720977249,0.005416944530764288,0.005647491484770789
0.0474014748940403,0.059519034687884886,0.032359486885828445,0.017668129546186035,0.05042134984049217,0.005286247209940756,0.012265764847823338,0.029863702541487524,0.006384018880678878,0.013390485359471961,0.004668156612283392,0.005135495402627029
0.04685519125197549,0.05223734382840004,0.03868629666363418,0.018337688490377035,0.05514750817351127,0.0059989041506149764,0.01247583317709554,0.038229289167409156,0.005737607827543909,0.011623627043284448,0.004751031801576842,0.00613367300038614
0.04806650813058419,0.047911149792893404,0.0287119270091719,0.015785153839804122,0.04804699465667254,0.00175531586701837,0.010577152693110478,0.034885921879093326,0.006486837161566524,0.011395157119842403,0.005232860105020659,0.005612097287453553
0.04494678780121556,0.0398086716339359,0.02158280762327441,0.017814873782631538,0.04490924557369666,0.0007881605440476718,0.010263470911953742,0.029806905441825,0.006438803106832318,0.011866266283867681,0.004023529901432287,0.0065367825321229435
0.050330181088504955,0.04913427671156121,0.022660418980736268,0.016699711186705667,0.04362165360004826,0.0022651644944114914,0.010501733872487191,0.033001058433648436,0.007287487112203305,0.010700957414865538,0.0044110960236824134,0.007310482155142108
0.04838245859777085,0.04419723641806049,0.020743151144673795,0.012512763380379922,0.04425446094599831,0.0017990448333591936,0.01079180888520148,0.03401295734326066,0.006779006831541273,0.011694473194929571,0.004442479550224764,0.007891767318348593
0.04566103331781631,0.0431291723440106,0.014964068565272553,0.018036179568464376,0.049539910392077814,0.0021376243160822336,0.010801604140442964,0.03146379945143142,0.007030985185089833,0.011862883552223293,0.005593731570749316,0.004733370778227759
0.04183475530924587,0.03593216813011368,0.024542738750174188,0.016858305305600604,0.055500999205625436,0.0020195038813726495,0.011593429271467209,0.0385857437311061,0.0059451001348384425,0.011883482590062597,0.005187555280358722,0.0071316231671776096
0.047689394894304425,0.04125784203583997,0.018496116610169203,0.010651127969227014,0.05506186576345413,0.0018679127106528228,0.010678267110239137,0.032640121161706066,0.005981235429978191,0.011796060087312012,0.004361999475164523,0.0048141744227696275
0.04238864362502384,0.03157031406298665,0.020883474917824305,0.010932254142731994,0.06706305958519565,0.001873958458631014,0.010090380592616277,0.024215585625853808,0.0065395152437490245,0.011661133257595515,0.005187187740804601,0.004317535355209333
0.035225594989805334,0.02375798749960792,0.04437094302847587,0.013622808990985022,0.0820536985774149,0.003743240719730552,0.010543448769313691,0.020239346305582065,0.0014435323179609097,0.008952136525219387,0.003770130531473088,0.006857405408775215
0.043240137013954655,0.03668288555032757,0.030499388044970717,0.012316009591795333,0.07670085719694048,0.002644176879061761,0.011022008275666535,0.024029373949679942,0.0011042794924442845,0.008925873530946126,0.0033629802367042055,0.009425776767134552
0.048346956775227684,0.03687257334726723,0.02530971158979224,0.011718673056993605,0.07043706090872048,0.0011022936506489367,0.008839530565091154,0.029327276785267323,0.002138132749727499,0.009285052538915175,0.004637499477900003,0.006847827022728037
0.050492190267546505,0.031134600675034235,0.03376424166191067,0.00794982274011061,0.07779939483088393,0.0007778618940081799,0.008035027904141841,0.029790317781328415,0.0014112710222370776,0.0092817222858391,0.005730315875167629,0.007726120067404028
0.04061070257790976,0.016262619658577584,0.05295899368792263,0.007171366330435404,0.07616559399050998,0.005181595039179265,0.0087235945610758,0.02763394235127182,0.002603675601335732,0.00913757094511861,0.005842956817642807,0.009498665459936478
0.03475159891008481,0.007199080357446967,0.049161999283539363,0.01214809150783286,0.07977235737923437,0.0036291600833419624,0.010156076132800356,0.029448829328254104,0.0012947026922951524,0.008986147847747426,0.0034552459617212487,0.009446910498069411
0.04037898462155508,0.013560021118822192,0.04136128659532947,0.010552144469301824,0.07258933210416031,0.002019115332487926,0.010839392339597315,0.024202479063370034,0.0012152784821648918,0.008429737609163518,0.0026770311561988827,0.010997302369286095
0.036007925616489356,0.003465238202317831,0.047313309233370134,0.010105950678576198,0.06405949988723744,0.0009945971720530448,0.01012186728563744,0.02969390425044704,0.001198606732904973,0.0065006549496978774,0.001666578530645564,0.012900696302544697
0.03242437157681198,3.4651223807466474e-05,0.05052618649636318,0.0100885341928621,0.06539778332635107,0.0003467514177817825,0.010768069857177227,0.036948900576086144,0.004456640005793781,0.0062674582303250915,0.00021623789518388964,0.01417311090197666
