t,0_y0,0_x0,0_s0,0_y1,0_x1,0_s1,0_y2,0_x2,0_s2,0_y3,0_x3,0_s3,0_y4,0_x4,0_s4,0_y5,0_x5,0_s5,0_y6,0_x6,0_s6,0_y7,0_x7,0_s7,0_y8,0_x8,0_s8,0_y9,0_x9,0_s9,0_y10,0_x10,0_s10,0_y11,0_x11,0_s11,0_y12,0_x12,0_s12,0_y13,0_x13,0_s13,0_y14,0_x14,0_s14,0_y15,0_x15,0_s15,0_y16,0_x16,0_s16,1_y0,1_x0,1_s0,1_y1,1_x1,1_s1,1_y2,1_x2,1_s2,1_y3,1_x3,1_s3,1_y4,1_x4,1_s4,1_y5,1_x5,1_s5,1_y6,1_x6,1_s6,1_y7,1_x7,1_s7,1_y8,1_x8,1_s8,1_y9,1_x9,1_s9,1_y10,1_x10,1_s10,1_y11,1_x11,1_s11,1_y12,1_x12,1_s12,1_y13,1_x13,1_s13,1_y14,1_x14,1_s14,1_y15,1_x15,1_s15,1_y16,1_x16,1_s16,2_y0,2_x0,2_s0,2_y1,2_x1,2_s1,2_y2,2_x2,2_s2,2_y3,2_x3,2_s3,2_y4,2_x4,2_s4,2_y5,2_x5,2_s5,2_y6,2_x6,2_s6,2_y7,2_x7,2_s7,2_y8,2_x8,2_s8,2_y9,2_x9,2_s9,2_y10,2_x10,2_s10,2_y11,2_x11,2_s11,2_y12,2_x12,2_s12,2_y13,2_x13,2_s13,2_y14,2_x14,2_s14,2_y15,2_x15,2_s15,2_y16,2_x16,2_s16
13.75468397140503,0.46964523,0.19739717,0.5334549,0.4658174,0.20189536,0.61363727,0.46563944,0.19545326,0.62793446,0.47328198,0.20790318,0.76176554,0.4730873,0.19441578,0.617807,0.5012775,0.2183467,0.71851385,0.50735545,0.18520062,0.9021742,0.50383735,0.24038029,0.6463324,0.54579914,0.18151985,0.67637193,0.5009389,0.27108237,0.6970612,0.579075,0.18366584,0.29075405,0.593686,0.20903651,0.8893286,0.5919696,0.18920222,0.84264034,0.65924007,0.21693897,0.8216456,0.66134775,0.18042178,0.8581518,0.7178018,0.23090659,0.7720867,0.7266686,0.18433377,0.8885,0.46320027,0.549267,0.4839899,0.45772862,0.55333984,0.55441767,0.45832536,0.5467108,0.65045995,0.46721,0.5591242,0.68462336,0.46843326,0.5448317,0.52875286,0.5007565,0.57055515,0.8011311,0.50686,0.5337573,0.91445035,0.48972088,0.59679335,0.64956427,0.55075777,0.5239112,0.71618843,0.48144373,0.6180723,0.47960746,0.58851755,0.52417356,0.6871318,0.5995832,0.55982053,0.87566024,0.596735,0.5373252,0.8379598,0.67511004,0.565403,0.8204862,0.6760096,0.5336958,0.8635825,0.74263537,0.5720147,0.81258506,0.7407238,0.5323089,0.8653344,0.46703753,0.85852236,0.6144752,0.46334088,0.8627944,0.49947235,0.46363539,0.8566355,0.5426246,0.4728862,0.86890596,0.6981067,0.4710024,0.8558016,0.61800957,0.5001367,0.8789585,0.7759887,0.5078634,0.8448046,0.90550774,0.5016795,0.9028568,0.6621301,0.5529652,0.8415689,0.7058404,0.49956864,0.93396693,0.68755823,0.58809584,0.8420159,0.58008534,0.5944927,0.870214,0.85920036,0.5912034,0.8508138,0.8150508,0.6579273,0.8776614,0.78769684,0.6624249,0.84146893,0.900987,0.72002786,0.8934534,0.79031366,0.72451586,0.8448548,0.88433903
13.87136721611023,0.473422,0.19648728,0.6019217,0.46874818,0.20107575,0.47327402,0.46885788,0.19514869,0.68099445,0.4755052,0.20755027,0.76358855,0.47444162,0.19498573,0.65939224,0.50251293,0.2176005,0.7439587,0.50956905,0.18583594,0.81297904,0.5113319,0.23988555,0.53270084,0.5507999,0.1883251,0.71108156,0.5177319,0.27086583,0.59152573,0.58607924,0.18883932,0.41869363,0.5969518,0.20833753,0.8092545,0.59231406,0.19009344,0.8419861,0.6600483,0.21833138,0.7567673,0.66124845,0.17845713,0.8740631,0.7144139,0.23630063,0.848753,0.72605485,0.18462662,0.8889984,0.46062624,0.54863733,0.47449508,0.45567328,0.5530213,0.6683985,0.45589727,0.54650027,0.72606546,0.4641758,0.5585436,0.7842073,0.4645368,0.5444618,0.6140431,0.49597746,0.56922716,0.8586141,0.5049027,0.5327858,0.91881555,0.4881631,0.5979294,0.7156568,0.5515096,0.527889,0.7704134,0.4812864,0.62259454,0.573321,0.59121704,0.5274933,0.6393662,0.5961623,0.55896413,0.84211403,0.59448594,0.5366726,0.8663227,0.67159265,0.5668726,0.8239736,0.6740048,0.53403103,0.8778228,0.74064225,0.5744318,0.6752774,0.73900807,0.53426397,0.85519093,0.4705833,0.8580715,0.48631865,0.46617743,0.8620842,0.53214014,0.46537074,0.8566932,0.4690093,0.47384864,0.868628,0.6769691,0.47223398,0.8562312,0.5987294,0.5007054,0.8780228,0.7833753,0.5105167,0.84689856,0.8449078,0.5114928,0.901,0.5103516,0.5539008,0.85050267,0.65337473,0.51698124,0.93468314,0.36358988,0.58789206,0.84680176,0.4480533,0.59500116,0.87037325,0.81076145,0.591029,0.85213435,0.81643474,0.65941364,0.8799333,0.83415055,0.6623691,0.8395425,0.8938887,0.7163717,0.89769787,0.8601832,0.7267326,0.8453496,0.8351099
13.97807765007019,0.47447556,0.19522381,0.60460025,0.46934327,0.19995247,0.5820642,0.46997857,0.19367062,0.4815098,0.4765831,0.20748484,0.7262313,0.4761318,0.194063,0.5860232,0.5075654,0.21771319,0.7771348,0.51191115,0.18740179,0.78521484,0.52708024,0.2407991,0.7262045,0.5500087,0.1920428,0.69497037,0.53733486,0.26970884,0.676995,0.58684015,0.19132672,0.3374265,0.597374,0.20703001,0.8837298,0.59402364,0.1893511,0.8810147,0.66224104,0.21998647,0.72879463,0.66022325,0.17673402,0.879952,0.71761197,0.2386726,0.8365733,0.7265333,0.18452394,0.88650507,0.46022806,0.54893565,0.47329804,0.45504233,0.55371875,0.73473436,0.45540175,0.5466746,0.732371,0.46337903,0.5593569,0.79556865,0.46359858,0.5440186,0.6695332,0.4952651,0.56990415,0.8803409,0.50121623,0.5319998,0.83530676,0.48848575,0.59703004,0.6556699,0.5456039,0.5284317,0.8576634,0.48236,0.6244208,0.5466604,0.56769335,0.5305968,0.28504574,0.5956367,0.5584224,0.85828906,0.59257627,0.53616816,0.861293,0.66830754,0.56830865,0.8414767,0.67278355,0.5335303,0.8993546,0.7340187,0.575632,0.83011955,0.7381667,0.53332263,0.83935416,0.47349453,0.85692614,0.52383465,0.4689722,0.8610224,0.50116634,0.46929544,0.855505,0.5495581,0.4761032,0.86812973,0.658982,0.47500116,0.85616344,0.65096664,0.50591964,0.8788787,0.8614944,0.5132052,0.8470425,0.87606883,0.5265648,0.9040759,0.76607233,0.55339587,0.85170937,0.7351124,0.53910655,0.93249077,0.63493866,0.59072423,0.8473754,0.48121813,0.5954007,0.8691136,0.83037907,0.5919002,0.85137653,0.8566183,0.6608944,0.88029987,0.81577045,0.6603373,0.8394782,0.9009767,0.7178921,0.9009941,0.8445232,0.7266929,0.8455551,0.859669
14.08977460861206,0.47689348,0.19418706,0.55843407,0.4724177,0.19892561,0.6446473,0.47223637,0.19303554,0.6005931,0.48051417,0.20703058,0.57225835,0.47826332,0.19423978,0.5029274,0.5131341,0.21598275,0.81227905,0.515506,0.18868963,0.8801066,0.5451561,0.23290263,0.8158139,0.55647504,0.19296364,0.6308029,0.5625151,0.25882825,0.618996,0.59422934,0.19251995,0.39432022,0.60155505,0.2072736,0.9057427,0.59839195,0.1919273,0.90491784,0.6673326,0.22225343,0.81208116,0.663682,0.17623247,0.8745431,0.7210407,0.24288347,0.7953582,0.7286781,0.18433163,0.8346099,0.4593901,0.54891974,0.4846604,0.4538978,0.55386955,0.7679624,0.45449787,0.5463895,0.72869575,0.46209475,0.5595489,0.79235536,0.46255362,0.54368895,0.69947517,0.49467206,0.5696231,0.8646561,0.5014147,0.5331467,0.8657068,0.4918136,0.5963668,0.6468995,0.54674786,0.53387254,0.7820344,0.48621082,0.6207223,0.6005269,0.5718268,0.5347487,0.2776903,0.59596753,0.5584051,0.8528723,0.5923813,0.53702563,0.85017157,0.66772,0.56946045,0.8339479,0.6714827,0.53188777,0.8642243,0.73311687,0.57870257,0.7790856,0.73905706,0.53343314,0.8513256,0.47891375,0.85710746,0.47405484,0.47417662,0.86068404,0.73593235,0.47408664,0.85498744,0.64215267,0.48112524,0.8675,0.62428236,0.4809764,0.85498565,0.6388233,0.5120491,0.8768123,0.82183605,0.51791465,0.84983885,0.84023964,0.542767,0.89314663,0.79868114,0.55711794,0.85378504,0.68004,0.5629089,0.9206042,0.5539286,0.5950264,0.85200787,0.39335048,0.60076225,0.86916494,0.8997964,0.5974974,0.8535615,0.9017074,0.66505086,0.8848468,0.77744496,0.66278106,0.8383299,0.8678168,0.7211126,0.9057989,0.7964887,0.7283194,0.8457157,0.83714
14.209449768066406,0.4855482,0.1930782,0.6267322,0.48053008,0.197672,0.5524434,0.48001516,0.19199084,0.5629968,0.4876921,0.20630424,0.662953,0.4873159,0.1944003,0.6299803,0.52229005,0.21429656,0.7856958,0.5235361,0.19103597,0.87542766,0.56450635,0.22525747,0.8604231,0.56385666,0.20125628,0.6339721,0.5992369,0.24088185,0.48275658,0.6025245,0.19919586,0.43591484,0.6097348,0.20622645,0.87430257,0.6062023,0.19234346,0.8891909,0.6745099,0.22479253,0.7871206,0.6650301,0.17303495,0.7948055,0.7254622,0.2487824,0.82250744,0.72942233,0.1838461,0.8212972,0.45938718,0.5482162,0.5308285,0.45376822,0.5532104,0.74756014,0.45430517,0.5457867,0.721355,0.46199283,0.5595413,0.801949,0.46215057,0.54365677,0.65864176,0.49411017,0.5700073,0.8779925,0.50223285,0.5332624,0.88092977,0.49638268,0.59585124,0.6573496,0.5455507,0.5347976,0.7681893,0.4939154,0.6256196,0.8040231,0.5700349,0.5355249,0.3338349,0.5948812,0.5587503,0.87037605,0.59265846,0.537171,0.8552261,0.6688155,0.57098657,0.8815702,0.6710438,0.5292,0.88463014,0.72786283,0.5818785,0.79404384,0.73933876,0.5311119,0.8381076,0.48651367,0.85640234,0.5909212,0.48163947,0.86006224,0.67193633,0.48171648,0.8548139,0.56121653,0.48748657,0.86771405,0.594755,0.48703974,0.8561496,0.5564601,0.5218646,0.875764,0.7190471,0.5227485,0.85210365,0.8371234,0.5646689,0.88742083,0.8413282,0.5636399,0.85941344,0.6321457,0.5994092,0.90197974,0.5796749,0.6051202,0.8540484,0.47003868,0.60654247,0.8680898,0.8455232,0.60308015,0.853218,0.8681973,0.6736281,0.88685095,0.8004101,0.66518825,0.8344399,0.7998815,0.7239525,0.9098714,0.83670294,0.7283356,0.8457622,0.80648136
14.318155527114868,0.49422657,0.19346912,0.60688883,0.48874375,0.19785589,0.6235239,0.48899567,0.19325216,0.559853,0.49737737,0.20622706,0.66190296,0.49511203,0.1974928,0.6974601,0.5336801,0.2099098,0.7900701,0.532211,0.1971789,0.7891178,0.583157,0.21767545,0.6358564,0.57728034,0.21007729,0.5298789,0.6206977,0.22073515,0.6306264,0.6146703,0.21521293,0.4909856,0.61558264,0.20708437,0.840595,0.6120448,0.19367908,0.81640095,0.67430985,0.22509883,0.79384476,0.6702377,0.17038296,0.82359356,0.7273087,0.251443,0.7899173,0.7302693,0.18380728,0.81381136,0.45992228,0.5471219,0.5746948,0.45439833,0.55198354,0.61236066,0.45543736,0.5445613,0.65561455,0.46245998,0.55902714,0.79944676,0.46389186,0.54383844,0.6770355,0.49569368,0.5700045,0.87694484,0.50474113,0.53480285,0.91547483,0.50439155,0.5961771,0.6889586,0.54685307,0.5353082,0.71692824,0.50845593,0.62349504,0.68542135,0.5818793,0.5350084,0.34479266,0.5981277,0.55924577,0.90961295,0.5945277,0.53826404,0.8712223,0.6692783,0.57335144,0.8871115,0.67293036,0.5267796,0.89294046,0.730514,0.58665884,0.77285695,0.73858184,0.531447,0.84068775,0.49231553,0.85318726,0.7042963,0.48751128,0.8570973,0.5578753,0.4881118,0.853899,0.69452107,0.49481675,0.86522096,0.7377333,0.4942312,0.8590065,0.7119302,0.52997386,0.8683594,0.7053436,0.5281301,0.8618332,0.75879705,0.5803965,0.87664825,0.61682135,0.5754545,0.8727786,0.58218163,0.61914134,0.88092357,0.7104609,0.6136426,0.87806576,0.4865286,0.6145186,0.8681922,0.8101371,0.6104147,0.85545844,0.780413,0.67342466,0.8875384,0.67142445,0.6692785,0.831137,0.83410996,0.7283689,0.9146947,0.76890516,0.7317692,0.8455433,0.75589925
14.433840990066528,0.50038385,0.1932407,0.5384699,0.4940748,0.19670986,0.71676844,0.49460196,0.19344535,0.4853791,0.5007502,0.20442079,0.629836,0.50001705,0.19881564,0.50459385,0.5407315,0.20580852,0.70173573,0.5377656,0.20227301,0.789519,0.5894642,0.2083625,0.57234716,0.5842299,0.19948925,0.42355114,0.636637,0.19038652,0.44125527,0.6274246,0.18964776,0.44988796,0.6228579,0.20631178,0.80549335,0.61879134,0.1967496,0.71718043,0.6801984,0.22450607,0.79502875,0.67041147,0.16901763,0.76799446,0.73114264,0.25454316,0.62669134,0.7317592,0.18332134,0.76387554,0.4631605,0.5474301,0.74760675,0.45737684,0.5522871,0.6403051,0.45837742,0.5444294,0.53584075,0.46538085,0.55948514,0.7895263,0.46743363,0.5433906,0.63233054,0.49881023,0.5716482,0.831267,0.50863916,0.5354156,0.888299,0.51996386,0.59888333,0.7536851,0.5530597,0.54000044,0.7036832,0.53347397,0.6276755,0.7483323,0.59385955,0.5358016,0.36402038,0.6015236,0.5597517,0.9105469,0.59733117,0.5384295,0.869047,0.67064303,0.57656634,0.8677529,0.6738505,0.5263223,0.8352598,0.73203814,0.5917183,0.75890523,0.74107766,0.53211915,0.9062046,0.49934196,0.8529913,0.5763943,0.4939719,0.85647213,0.49139786,0.49391025,0.8540821,0.5698365,0.5008291,0.8643448,0.5207972,0.4994652,0.86016953,0.5607145,0.54054797,0.8651005,0.7855577,0.538018,0.8654661,0.8115065,0.5922055,0.8631486,0.53977156,0.58188367,0.8668403,0.4377542,0.63172287,0.8521498,0.47655702,0.6240601,0.85284466,0.40010676,0.6212257,0.8671589,0.8514576,0.61741745,0.86236715,0.79220605,0.6791751,0.88604385,0.67205757,0.66993904,0.83139765,0.69754094,0.73186696,0.9161623,0.70711434,0.7351086,0.84484977,0.73389727
14.539554357528687,0.5013313,0.19492517,0.48643696,0.49582314,0.19867554,0.68484855,0.4963225,0.1951118,0.70003474,0.50223947,0.20610528,0.57576615,0.5014249,0.20021391,0.50147283,0.53687257,0.2103925,0.8253753,0.5384731,0.19830678,0.7557668,0.57935333,0.20357803,0.55751276,0.5757649,0.19028485,0.73891836,0.60891336,0.17682716,0.3696984,0.6074525,0.17408134,0.5462673,0.6172445,0.2065389,0.83978117,0.6147722,0.19240843,0.8354906,0.6792707,0.22339837,0.8608668,0.6697423,0.16994691,0.8346119,0.7312397,0.25271305,0.756989,0.731146,0.18348198,0.8183647,0.4672855,0.5470438,0.6167593,0.4615924,0.5515815,0.5173141,0.46340126,0.544289,0.4867393,0.4696846,0.55954057,0.6670113,0.4707209,0.5432928,0.57962334,0.5070573,0.572155,0.8870757,0.51255953,0.53572035,0.8330333,0.5400256,0.596276,0.82133764,0.55657566,0.54141235,0.6876896,0.56250894,0.620511,0.6241265,0.59583735,0.5394503,0.38597515,0.60486245,0.56181353,0.85547185,0.6011887,0.54082716,0.86664104,0.6740186,0.5790383,0.8420572,0.66957927,0.5231563,0.839611,0.7322149,0.5968906,0.78167796,0.7408897,0.53236914,0.90596974,0.5003691,0.85495865,0.55331576,0.49521276,0.85892814,0.7114321,0.49500486,0.85540056,0.5612177,0.50123554,0.86658174,0.63091713,0.5001792,0.8612491,0.53482896,0.53629214,0.8710626,0.81732583,0.5366436,0.859832,0.78577846,0.5814369,0.863386,0.6280636,0.5744691,0.85350364,0.66193295,0.61036843,0.83979243,0.45930904,0.60807693,0.8364402,0.48398995,0.61770654,0.8692387,0.850621,0.6159734,0.85580915,0.82511264,0.6788282,0.88544035,0.8773305,0.6706797,0.83216506,0.8228645,0.7328486,0.91392547,0.80200726,0.7333288,0.8445536,0.7821273
14.64726209640503,0.4966883,0.19781479,0.7161503,0.49060076,0.20172249,0.52710456,0.49159986,0.19658811,0.59171396,0.49647045,0.20846401,0.7252106,0.49489677,0.19909859,0.5809408,0.5277219,0.2108845,0.7898327,0.5337293,0.19883351,0.7361602,0.56097734,0.1938535,0.39252052,0.56280965,0.18019636,0.6441559,0.5671123,0.15849908,0.24476,0.56786394,0.1591746,0.45896283,0.6145773,0.20854795,0.841511,0.61423934,0.19301425,0.85507184,0.6763935,0.22381592,0.8417599,0.66754293,0.17254107,0.8232194,0.7294847,0.24768582,0.7912311,0.7305719,0.18376175,0.8569477,0.47337526,0.54697484,0.6978858,0.46897525,0.5517045,0.4790029,0.46882778,0.5446218,0.50025105,0.47592852,0.5588895,0.77869767,0.47623354,0.5440487,0.56567985,0.5150676,0.57169574,0.8730337,0.5196321,0.53670156,0.7944684,0.55977833,0.58820456,0.87803674,0.564825,0.5439225,0.6990397,0.59284306,0.60786676,0.6602621,0.60545164,0.5391834,0.5284032,0.61211044,0.5621659,0.8844655,0.6089559,0.5420954,0.89893705,0.6757885,0.5799013,0.81006706,0.6705903,0.5215272,0.8318839,0.73406327,0.60100967,0.8413518,0.7415241,0.5322022,0.8750275,0.4949358,0.8580087,0.71015936,0.48962176,0.8617403,0.5317709,0.4892574,0.8575985,0.5620549,0.495664,0.8697056,0.72881925,0.49427694,0.86236316,0.6227712,0.5266943,0.87222826,0.830938,0.5323184,0.86400837,0.7026653,0.56066215,0.852001,0.5333907,0.56227714,0.8453044,0.53966564,0.5694636,0.8228499,0.47006238,0.5690209,0.8250389,0.27967417,0.6137705,0.869757,0.84187883,0.61226225,0.8565327,0.7939245,0.6755328,0.88456076,0.86764354,0.6688087,0.8331354,0.8453719,0.72946453,0.9102125,0.79168326,0.73142004,0.8447607,0.8185024
14.756964921951294,0.48678535,0.20019053,0.567268,0.48108488,0.2038724,0.5150853,0.48128188,0.19888549,0.50193286,0.48584944,0.21088158,0.7005606,0.4854797,0.20033717,0.677217,0.5185347,0.21394368,0.75309825,0.52115595,0.19743273,0.76788163,0.56454825,0.21437314,0.34943897,0.5413901,0.17999892,0.63240546,0.5905879,0.21786189,0.23777655,0.5389434,0.15970619,0.5902862,0.6042688,0.21029197,0.8590529,0.6029483,0.19342734,0.80150646,0.66956586,0.2219358,0.9067075,0.6644347,0.17715207,0.84028924,0.7238982,0.24309301,0.8210981,0.7292861,0.18440802,0.8530333,0.48227715,0.5458066,0.6006164,0.4757969,0.55008465,0.54598165,0.47725475,0.5435626,0.49998298,0.4832065,0.55895156,0.7714446,0.48442483,0.54449874,0.68264526,0.52225816,0.5707013,0.83124405,0.5269618,0.53866,0.8862507,0.5742141,0.57786584,0.77232176,0.5718606,0.5454424,0.66224873,0.62317574,0.58861154,0.655325,0.60801077,0.5442696,0.5539261,0.61536425,0.5648207,0.8873654,0.6130619,0.5436068,0.8249444,0.6825391,0.58359736,0.88071334,0.6718255,0.52088416,0.8092925,0.7383512,0.60667396,0.8060512,0.74166745,0.53213185,0.86359596,0.48745856,0.8617558,0.6212212,0.48139924,0.8660451,0.49175897,0.48174238,0.8601168,0.5837864,0.48635003,0.87272435,0.73265845,0.4848696,0.86131376,0.621481,0.5169666,0.8756356,0.6579261,0.52105534,0.8594864,0.7409029,0.5623949,0.8761719,0.3612866,0.5395641,0.84259474,0.5834016,0.5408036,0.84577864,0.17560335,0.5373564,0.818968,0.5082799,0.6039846,0.8711452,0.8344393,0.6023866,0.854788,0.82112753,0.6672379,0.88380164,0.9184665,0.6621145,0.8385989,0.8878639,0.7237317,0.9043643,0.77267814,0.7281651,0.8450591,0.798123
14.862677097320557,0.4773302,0.19818322,0.61072695,0.47188005,0.20120052,0.6089124,0.4722606,0.19912736,0.5771691,0.47495505,0.20867495,0.6490714,0.47381186,0.20390534,0.6385179,0.50269246,0.21671279,0.8230229,0.50801504,0.19798712,0.7513538,0.51635724,0.1964218,0.42840397,0.5211012,0.17977381,0.36759576,0.5073318,0.1647033,0.42562646,0.5088637,0.16358522,0.26301032,0.5938869,0.21124063,0.8115695,0.5929322,0.19475044,0.7828254,0.66146046,0.219164,0.8514509,0.6575182,0.18146536,0.86359346,0.71901476,0.23656571,0.7973015,0.7240752,0.18494649,0.8547774,0.49197766,0.5456683,0.5626979,0.48533666,0.5502102,0.5207201,0.48646504,0.5441505,0.52817327,0.49125838,0.5592011,0.6889335,0.4906888,0.54720277,0.5996421,0.5344508,0.5684725,0.79139555,0.53225833,0.54581374,0.8479966,0.59234935,0.5684191,0.6553791,0.58387506,0.5527889,0.62680453,0.6480266,0.5729234,0.5050394,0.62810653,0.5471861,0.4804211,0.62383044,0.561799,0.85017043,0.6199441,0.54358333,0.8366457,0.6822598,0.5816607,0.7562016,0.6727526,0.51914346,0.74480015,0.7419512,0.609704,0.86043316,0.74311507,0.5316208,0.8643297,0.47710955,0.8596453,0.62701863,0.47150314,0.86345273,0.6050932,0.47223818,0.8604291,0.6239732,0.47502226,0.87140316,0.70032114,0.47418123,0.8642275,0.6835701,0.50139266,0.87909555,0.81050944,0.50909805,0.8594164,0.7203921,0.517156,0.8587953,0.5011247,0.537495,0.85893077,0.29276904,0.5079681,0.82767326,0.5804001,0.56813854,0.8576328,0.17490278,0.5925726,0.8717871,0.8497134,0.59174895,0.8557356,0.8232202,0.65998983,0.88093406,0.7937382,0.6571353,0.8423344,0.8204062,0.7176187,0.8984392,0.8661905,0.7232448,0.8457428,0.8576142
14.973377704620361,0.4677014,0.20004962,0.4389505,0.46365747,0.20275013,0.68723655,0.46405575,0.20005234,0.5271081,0.46589082,0.2096043,0.59186685,0.46541196,0.20314865,0.6212638,0.49075085,0.2178988,0.76317245,0.4968688,0.19956027,0.69356686,0.5274757,0.21444562,0.3546164,0.5168771,0.19792898,0.344371,0.48988736,0.17575216,0.24323753,0.49148935,0.17336597,0.2813695,0.5824106,0.21215634,0.78288025,0.5813617,0.19737397,0.8330019,0.6537242,0.2157651,0.82333344,0.6557184,0.186307,0.7553059,0.718557,0.22476678,0.7318187,0.7174811,0.18473817,0.81643134,0.49531364,0.54500026,0.59374535,0.4888576,0.54891366,0.55291325,0.48956558,0.545949,0.6031004,0.49559197,0.5582681,0.7077206,0.4939646,0.5523559,0.7078765,0.5392694,0.56167567,0.7180841,0.53555566,0.55393934,0.77824247,0.59672344,0.5568606,0.5309893,0.58833885,0.5476977,0.52914435,0.6410912,0.5391799,0.5253486,0.63430476,0.5368689,0.46612036,0.62960464,0.56378454,0.8767109,0.62432164,0.5509061,0.83071876,0.68767804,0.5857781,0.82552797,0.6755718,0.5184422,0.6660947,0.74647856,0.610217,0.83302236,0.74457663,0.531528,0.8407647,0.46693218,0.86230606,0.45962042,0.46284974,0.8654453,0.67397845,0.46327263,0.8617849,0.5057205,0.46606275,0.8718228,0.58749247,0.4659078,0.8635785,0.54331744,0.4908511,0.879031,0.8234764,0.49836704,0.8607883,0.63389546,0.5076364,0.8660533,0.3863372,0.5214623,0.86134416,0.4029193,0.48919222,0.837543,0.36594376,0.5573056,0.8614122,0.25718373,0.5838377,0.8723661,0.780215,0.5814202,0.8573087,0.7651372,0.65272635,0.8758289,0.81000847,0.65068305,0.84759754,0.7807021,0.71811247,0.88579,0.7967949,0.7170093,0.84653246,0.8693598
15.097041606903076,0.459555,0.20053832,0.4160259,0.4546568,0.20348655,0.59497803,0.45488435,0.20046185,0.55782396,0.45733723,0.210196,0.5221212,0.45706972,0.20321286,0.51217824,0.48220026,0.22006594,0.8482069,0.4908433,0.19727217,0.6367212,0.49685904,0.21433802,0.24121273,0.53279984,0.20040329,0.4286194,0.47395962,0.18558381,0.3452042,0.5664589,0.2045375,0.2059828,0.5733958,0.21363936,0.7376466,0.5728922,0.1994026,0.7644791,0.64352244,0.20797797,0.76637715,0.6460583,0.19162855,0.7129032,0.71358395,0.21133433,0.69791955,0.7132382,0.18902479,0.81659704,0.49313003,0.54805666,0.6968734,0.48714218,0.5529302,0.66563636,0.48693547,0.5481998,0.6865291,0.49409172,0.5614333,0.61746484,0.49234432,0.5522224,0.6541913,0.5310071,0.566204,0.7610385,0.53259146,0.55129784,0.7784371,0.58116424,0.55300874,0.6358907,0.5789938,0.5441469,0.55461955,0.6082437,0.5299272,0.48783636,0.6084646,0.52964437,0.4284055,0.6224191,0.56483024,0.88974696,0.6193804,0.5463246,0.8328328,0.68443036,0.582566,0.8864683,0.6759412,0.5202031,0.745768,0.74351925,0.608614,0.816732,0.7444272,0.531635,0.8573198,0.4604327,0.86318916,0.45341977,0.45575553,0.8659875,0.558168,0.4560102,0.8621728,0.49897337,0.4588779,0.87348986,0.5252913,0.45905894,0.8642096,0.4759446,0.4845259,0.8818671,0.8273806,0.49394822,0.85844547,0.7440699,0.48664021,0.8721466,0.2697877,0.53747857,0.8630536,0.49995008,0.4724682,0.84818536,0.37324053,0.564465,0.86063635,0.30564195,0.5731442,0.8749086,0.6669684,0.5738958,0.86112005,0.8171786,0.6449502,0.8704836,0.7387575,0.64515495,0.8548954,0.7028173,0.71015686,0.87402546,0.7608672,0.71014756,0.85146695,0.7391393
15.21571969985962,0.4558601,0.19960915,0.45477372,0.44972783,0.20302968,0.5106627,0.4513019,0.20013085,0.42865726,0.45264256,0.21198265,0.59496725,0.45335096,0.20520031,0.51533103,0.47659475,0.22198124,0.8022335,0.4876052,0.19679163,0.74259067,0.48329124,0.22733505,0.57331306,0.5273863,0.19380249,0.48977858,0.4693769,0.19867608,0.47210014,0.5498746,0.19623016,0.27655593,0.5708318,0.21560226,0.8045986,0.56996465,0.20065282,0.70742214,0.6359995,0.20223796,0.5670265,0.63556457,0.19150375,0.6175599,0.7041817,0.19884197,0.6002439,0.6999525,0.195063,0.6716172,0.4855792,0.5495713,0.65034646,0.4785366,0.55312455,0.6088902,0.47849846,0.5501224,0.5262722,0.48437256,0.5621932,0.67893183,0.4825496,0.55472064,0.5894921,0.51773965,0.566549,0.8068554,0.52311116,0.55502695,0.73864365,0.56019163,0.54756916,0.56897885,0.56270313,0.5405659,0.508338,0.5618143,0.5272154,0.5813218,0.56473815,0.52874,0.30889174,0.615358,0.56412166,0.8395173,0.6139462,0.5486526,0.85959107,0.6805321,0.5816119,0.8748969,0.6730563,0.52374464,0.7654333,0.7400882,0.60532624,0.8116957,0.7452991,0.53235185,0.8663386,0.45748624,0.8609175,0.4774559,0.4519065,0.8644728,0.584919,0.45319816,0.8618221,0.5256601,0.4538343,0.87248755,0.69255406,0.4552579,0.8663664,0.5931778,0.47780335,0.88364714,0.74802494,0.49210247,0.8580658,0.6918407,0.48303887,0.8870711,0.54994315,0.5287193,0.85631686,0.4969258,0.4653744,0.8587128,0.52151495,0.5343987,0.8545225,0.25982183,0.56933284,0.8765728,0.76759785,0.5715634,0.86193603,0.77019864,0.6344933,0.8666072,0.5569915,0.63498664,0.8563734,0.62763214,0.7015764,0.8590663,0.5918639,0.69780254,0.8591585,0.64239717
