1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11
0.011906745058686385,0.15566921848819593,0.0353325740347243,0.13399223644487276,0.17388736081651815,0.03561753065266128,0.03974121559083302,0.11273508666639913,0.00023776444651058307,0.027955902150541275,0.028592472325120105,0.015626052232048333,0.007664837538637899,0.01970930654965734,0.1979867585137786,0.16285737338254516,0.06621064458371623,0.054238251786083116,0.055958692980738384,0.044972206653007045,0.005031463284447182,0.06613562791572551,0.00640309700223758,0.07683437237001281,0.10482695934650973,0.03196073773168843,0.04367925163753065,0.1328663497111603,0.13678846853492804,0.06029913626375062,0.048762416993545124,0.06553793762841363,0.0006301633155298494,0.042003040273489285,0.0335802030217418,0.047290915354431064
0.017612379371027984,0.1461744921506289,0.04237219993575354,0.1555816119318569,0.17205893186103438,0.038141817432647364,0.0405306951801442,0.12361173240242987,0.0008397924193368228,0.02984551255059808,0.02511583704107682,0.009168854721335887,0.031069811410762854,0.015956287985264057,0.1891467980377264,0.1725315246036113,0.057457937446994095,0.057321604885589794,0.056378838096011054,0.03696941090263289,0.0011068117237856636,0.06967669840094363,0.01139670923945073,0.06545183404631447,0.11868111758567902,0.0424397024187848,0.04212042066033832,0.15643671774651186,0.12055683492161695,0.05964971510971205,0.04751875055691186,0.08805050384823786,0.0008126818890335189,0.045472882178422075,0.03022389278814218,0.041585945680801734
0.011635546554233238,0.17183292548447188,0.051325986647097276,0.14524537267038498,0.20668997657094115,0.032083938196207834,0.04068678946774716,0.11065505097907553,0.00746914010988537,0.02644192232795951,0.027360618824921013,0.013650137974601429,0.0285918078491435,0.01858535470823018,0.1675350786086093,0.17089888334974979,0.018916783295004118,0.04922400286934024,0.04537235085580683,0.05962884253950279,0.00425836681694691,0.05187866168788836,0.009947129658556137,0.07475632305184696,0.10644162493289294,0.016772678406065725,0.05400343943312802,0.15806373668442023,0.17388804751677953,0.05374658964467722,0.04697308464594005,0.07847315435722192,0.008276182367437103,0.04029907490497782,0.03451998294675994,0.047998995728707076
0.011249585731864376,0.16382243554644726,0.04790880592823215,0.13456749191552356,0.27416819940474224,0.03261149019945453,0.03351996258719521,0.1177688659155,0.01577739229999105,0.025271706075739288,0.00025620752361131777,0.01490946717653123,0.019140857646934333,0.01994521156710299,0.13610684476957194,0.15536791529528549,0.04792924725765302,0.04963525197237823,0.04277985722866174,0.051063195820086595,0.003530775757551798,0.046264181233714376,0.009727950344235644,0.07118235089785464,0.09060493878178515,0.026680716723030937,0.04408469608753593,0.15316578308863005,0.2484000685558763,0.056697509766906524,0.04016793078527788,0.09476276610518444,0.007691073868177399,0.041052998266042945,0.03007827786490299,0.04157071669573139
0.0005030169704280674,0.14965267253047237,0.05408047522486326,0.14894571451046626,0.22526407947402569,0.029720213143638347,0.03795912402945371,0.14301588148303623,0.007463663205251457,0.02178764265390945,0.014248788381239157,0.015233802994914437,0.029129951050924464,0.039285989680802526,0.15148089000509513,0.16618531606065517,0.007317325206269274,0.046404467444202686,0.046082750471091304,0.017205224805431872,0.002211477237942871,0.044418607151155906,0.017860225753350854,0.07049897564149515,0.09551340322452519,0.053242390089208655,0.07498195864852307,0.16642063995376144,0.1889989376022449,0.059838328966281634,0.04469144937221413,0.061695971699097504,0.0008247424776399696,0.0411194467777511,0.02260014962871854,0.03834005436607669
0.015986474947414956,0.1276365450165224,0.11036093663400061,0.16771765953865095,0.17474541990031428,0.025750722653577727,0.03954303813802585,0.06577982330687716,0.0025599589134414594,0.019639619191326986,0.009564535318063873,0.020799568792291726,0.032019605982505764,0.014972647572890421,0.18822558673484371,0.17567723043313554,0.02853194477348734,0.04556449186605048,0.04607906975163932,0.0026212309905174875,0.006262946832252939,0.037439268321383716,0.015914804963176217,0.07697336586764342,0.08413729788163911,0.04150368646716383,0.10286715721086884,0.1983966044870644,0.19091395191398589,0.06393204519634753,0.04534015994555352,0.05727331904223004,0.008799270063016352,0.03694597988495432,0.020821727303532177,0.046290460377343884
0.0026855642066471765,0.1775632441884054,0.10287177729736438,0.12896157279592932,0.14363552097457624,0.0217596149095076,0.04164869634299591,0.06382527113303096,0.0002739486908886381,0.02020676030735975,0.009899438198608822,0.007462340361638404,0.029641541513802584,0.013986510033069903,0.22423623047943583,0.12263017474292467,0.003054546793650997,0.03816986750610666,0.0478580890675507,0.019910839505463608,0.0071073643662455475,0.03339741239215994,0.016158217719507696,0.06284044415929024,0.10381107913039762,0.033500993877649626,0.09383651392153333,0.1566029853044038,0.16959610939550626,0.0545249892230868,0.04684435085516076,0.09790228825115214,0.010032000757328945,0.03798343267962337,0.01819521021753522,0.034046477898660533
0.0046193231691973044,0.14401479037914752,0.15365205688465125,0.1323639608557446,0.18475880222198357,0.02482890464877034,0.04918458533541027,0.06696961093923641,0.004563315744681778,0.02400192612074209,0.015091400093092984,0.000499889123756744,0.02476284780854927,0.0008916651395711861,0.30518860546039844,0.09737304144711796,0.04232363698097298,0.045389289975170916,0.04879847034037931,0.013613716820465764,0.009304752059750664,0.03548589075539238,0.01840688392533157,0.05820664488513541,0.10211565901731426,0.015714630499155884,0.13973128822618008,0.14019848384861816,0.1303855134229063,0.06216722497554455,0.04877001162251548,0.11305421420482077,0.00859675557647829,0.04338823247672533,0.014027974005620312,0.027953948463525297
0.0018529769431104978,0.17437698355932457,0.16154848653631634,0.12780393858378292,0.1977722097451277,0.023015441507131265,0.04730564709955253,0.06432918163094699,0.0022348445592168605,0.02454049779987158,0.018308972638085112,0.002149978867780961,0.02291740402837564,0.013630829865608277,0.30810415542399683,0.1812353325880895,0.03180072783427123,0.04455871783370353,0.044225832101132276,8.80774714331011e-05,0.0160958637024388,0.0345607189345169,0.0157160781152148,0.05316233761355932,0.09958985820349865,0.01963425780920915,0.1291995803725911,0.14233472067643255,0.14705361812907985,0.06255933365372265,0.04720593061741266,0.1070494851383415,0.010931134373177918,0.041002827185696984,0.009521338362924738,0.027118934049442482
0.008984540125915026,0.17728613429489368,0.18384625368353424,0.12028549042387864,0.2150310366556225,0.028399634975569053,0.04937613661543254,0.04393989906143003,0.0007600409005719533,0.03242385625592704,0.027241341065067474,0.010632603017946772,0.0034187937908243754,0.004687348327916095,0.3342991650548089,0.15116658598988722,0.01786050904740915,0.05274583143662703,0.04600380012082892,0.040818285212505245,0.028685787995795287,0.03836616814367947,0.004671827330376154,0.05049510475943269,0.09197843138563022,0.015176438723965036,0.13621731485344188,0.14111666896013442,0.17140881666506996,0.06701961738232548,0.048968326397166986,0.08202774793299092,0.013855963907985975,0.04744605706928124,0.003942646522960236,0.016031589258386506
0.021845343417048142,0.19589634127439023,0.19822264201708656,0.10126264516936119,0.21054978412631753,0.017568700062881366,0.045044322422643654,0.06443647904802305,0.001640008393076685,0.03511190640930692,0.033613239105024985,0.017370096905361794,0.012353753125169271,0.02733005806211536,0.3110888963960441,0.14231330207413623,0.008774595311272226,0.042858700739524705,0.04547089371307598,0.025149073424227907,0.0123637234859657,0.043916372263648196,0.02456861048269872,0.03876418492495584,0.054220031981085555,0.07005071089989456,0.148307836541991,0.14079221901478703,0.1882227303653932,0.06187836451514783,0.04401032778104703,0.056261823707430526,0.012203385735139436,0.055358536839041565,0.001820783450960346,0.0012200250608999195
0.016393004184635417,0.22951092148688593,0.15521041076599743,0.1081812981740441,0.20649001465535877,0.018358896667355105,0.0436889843879501,0.07312574829534123,0.011229548386788524,0.036002580369866796,0.026778224008195507,0.015005397599296519,0.01022072514862543,0.09437997650874688,0.2621916949040235,0.08982451204707582,0.04280328489508538,0.046341392721066396,0.04391964977318874,0.010888703842988715,0.040186154700725216,0.042053522845750764,0.0015847847540558127,0.040193052440559075,0.07172974908061797,0.09835730898911924,0.10191943362569096,0.14995054116404322,0.19073523235679168,0.06387132422565475,0.04497033137226428,0.068243768246556,0.022080093404191536,0.05854872898003477,0.006712684990333707,0.0005956776075654504
0.01816745481581228,0.2646782963019581,0.1597644622303532,0.12333079394463523,0.2277047172826663,0.02713111302433012,0.04594231008280776,0.05696684500357393,0.013150439982509216,0.03629807751812062,0.026783321415254267,0.008623863310754338,0.001024178596339172,0.1349683160668133,0.2422288807264596,0.13025418852930387,0.06217857816429487,0.06149859242252731,0.04388839563116332,0.04311174686168437,0.04232241786726764,0.04895815384582406,0.00026269613936722006,0.04814477153034599,0.059599026659117725,0.1525444772506925,0.09028363187215006,0.18005114237543668,0.17603660282939296,0.06839250525672534,0.04417426295865998,0.10631421951224342,0.030431577558123687,0.05254274445819741,0.012039494803704955,0.016592075594181774
0.02908383594073839,0.25705585132115083,0.13803820215202153,0.16771449018056725,0.21009923323560753,0.0284165204277536,0.03612678357404435,0.04226762973185625,0.0277676638929024,0.0267009864736213,0.02825322461219436,0.018093062148392212,0.021402267546041673,0.10209847452488705,0.22075435235886115,0.21288232585384825,0.05638210240434432,0.06195988244089023,0.043679715553317885,0.028526089918583342,0.06224615548870472,0.061751970861725326,0.009302678552075653,0.03323527159357087,0.03526214293929173,0.15762613901076641,0.11870025270190003,0.228004263595047,0.1509364645785753,0.07267463222255836,0.040502875981721774,0.10049248434336001,0.04084563133653569,0.04183169559040512,0.011628500215052172,0.01716764646478225
0.028513749969752478,0.3019353001067462,0.12327586272808704,0.14132089412865728,0.13903268053180906,0.026899201884092443,0.01137015726411675,0.0190485904715921,0.02673726102483284,0.007300748774762463,0.033153684693330514,0.02125697506896811,0.026269369471544554,0.150913754067068,0.18390674732495288,0.2026492995965161,0.015163436505428113,0.0558076385511228,0.01924154753863647,0.060762720542706206,0.06139339573908542,0.04368860805961207,0.005361594478896175,0.043503136758447164,0.021477876117962976,0.2205811496052055,0.08636184399534477,0.19100164851359497,0.11600286291531174,0.06921562937070984,0.019474741705828476,0.009298853274198255,0.047124402294948915,0.02959570483708003,0.015592590022706793,0.016512543986797124
0.0022394340389396985,0.32801164992320053,0.0006003996260576753,0.04665756693269788,0.2193372540483664,0.009753757769121888,0.009682382263240539,0.013957834632648521,0.03930233436014753,0.0029528973633426887,0.0341001843204908,0.017969663573127265,0.006233027149255345,0.14578490238807992,0.12418205868084387,0.18890973490659466,0.06452980802574411,0.03945841025318393,0.01392841195053637,0.04767623350771369,0.06445282780679377,0.027067681794423322,0.003924454498223042,0.048980570942674224,0.055464118846018484,0.20276419874996243,0.028354969271654384,0.1350579176863688,0.2135080661145996,0.05738701449991547,0.019712551475492248,0.02422668175373568,0.04795205732193851,0.01297612799819684,0.018147891043145653,0.02544886242755853
0.028062812695782986,0.2979728990547805,0.02362417298741309,0.045188041455841904,0.15880136984910764,0.01889041776980762,0.008763103121272172,0.022212193663151854,0.033837726150053524,0.0025603706693064178,0.03582849578546402,0.0077761622726914325,0.02043738506850735,0.11729817705073786,0.10459553110892136,0.22652140334999285,0.0050152219876832506,0.04761412644131957,0.012444372441403598,0.07871723251792308,0.0636029146167562,0.03560910357646769,0.0009262469213141822,0.05032539967791104,0.05606789736845132,0.16934164156795245,0.021703315063797114,0.15013737748695874,0.1264991342672085,0.06479865944837773,0.013932531485238455,0.025324142551838624,0.050226685721454806,0.018127714367471234,0.022347727200253648,0.02678230797634151
0.05007347057652257,0.3121444589470978,0.041100908716253284,0.016275542152966865,0.0691920390139446,0.010185544673860934,0.010159721806109965,0.014989291642108432,0.04440240837271261,0.019441386968856302,0.04109086344055308,0.009738897155261005,0.01613034611862227,0.15228145788680167,0.14144467842135072,0.16413924044138464,0.003632050278575019,0.04400189054317192,0.0035112269298684965,0.05196543386094941,0.06621434091367145,0.036787823620572646,0.003861292512078179,0.05143741220248626,0.05435437955721221,0.22733789569250776,0.013685021247224592,0.11543687593723491,0.12620091237308828,0.0636343153093182,0.003426225029344437,0.04787420423157003,0.0525440213005675,0.02727304012981513,0.02221799820180266,0.03383248706013253
0.03622902195775778,0.32124027205837596,0.06358224253710065,0.007264138087146041,0.12453612078508496,0.0028099324964961526,0.014388467869044116,0.013698492034121485,0.06114611691689284,0.015735648866726553,0.0006099983327804354,0.0046344428759161945,0.004348526371938952,0.16920476977829474,0.038851648996149006,0.10443355059309756,0.13041856637302313,0.041566031121638196,0.009778919984807401,0.05888983231954482,0.05800420971624832,0.031764161079351025,0.007887037397689211,0.06210989603569742,0.0713740739321875,0.269165809011916,0.07323323336269945,0.08390102521222577,0.1702283447385275,0.05004534431146768,0.010806190892647899,0.024098472564375157,0.044933730699646054,0.02450169912340377,0.03278007597250058,0.039660913267857416
0.05342178172573119,0.2860309289896428,0.025798510665778138,0.008485388729001911,0.004940496928260862,0.004497535692852617,0.002830808331717215,0.06669340944059027,0.03744493137582973,0.021602310555151587,0.03473938488037215,0.020169585486639642,0.030713815641102326,0.16907881281063292,0.10958041838810348,0.1365468876939921,0.01287304278414137,0.027450495867867696,0.00041367717796486733,0.0012061688843384706,0.028199275994980056,0.040502704485878366,0.024263777620004725,0.056293696258472345,0.042975522141774476,0.223545787606497,0.016783177297068536,0.14948160134981622,0.07582619888079006,0.041249780355546856,0.00025669816963939213,0.008198756176975859,0.022667240674590652,0.02107426533994233,0.002267496505715171,0.04294401910342717
0.15774498584766752,0.21361117508562344,0.08351208431415942,0.014509208070165692,0.10165749873731025,0.010545574693518384,0.0036049550888645806,0.0757934380993913,0.030230236554490995,0.01909388226238645,0.016505234016409482,0.030327773755309016,0.04243950655912806,0.09833133201044632,0.2123393132001467,0.11133551878557467,0.08863693638681684,0.04062497893290866,0.002948762358725896,0.01220975512723735,0.02896174556338183,0.041383974862202404,0.021082207679628213,0.0518066950345961,0.0077852463177513695,0.12571498839492118,0.08922126910827466,0.0057935569283596045,0.03381703040883569,0.04122473871816527,0.01577289735035948,0.09674386046898009,0.012486683563667732,0.031272753687144605,0.04522750452403708,0.04020145487909043
0.1361879050579912,0.10786372471013793,0.12871984843941714,0.05854622652772422,0.20226635918941746,0.005582271028023516,0.020987538053039073,0.08064919783064718,0.030052239723074036,0.0370771973273384,0.035567219528925026,0.055627810490209206,0.0427121114148192,0.01629336995401885,0.19007836340743506,0.06285067538574378,0.17042914735990655,0.03226868423862436,0.01878249814924554,0.0015954873261274502,0.031686946351173674,0.06130385244134738,0.03932301607066904,0.029065470525882254,0.0057991747796741445,0.10126845781016851,0.09275679826485901,0.06994140749603849,0.11691038885396841,0.030107913592650727,0.00233972957619444,0.12207149297802526,0.015884016920773777,0.0439648886970564,0.06659808548836474,0.013803718505841441
0.11842000569673963,0.034002297144137626,0.0808030001142019,0.03134913595322994,0.19786225362211168,0.0023103023285685168,0.016031067626481373,0.023082229818305582,0.016712395583138712,0.03691743636810208,0.08349096976246843,0.045711672846740846,0.0009402522193754892,0.0013500879379113224,0.14823565394026786,0.09191971992237336,0.09720015799160621,0.017427647112480342,0.0030755934392782554,0.02776044132877661,0.014902925270609166,0.06530122353467104,0.08536760998293128,0.03869069476265365,0.021400097935643042,0.02407058750375192,0.029290069686752893,0.06672732018111424,0.12777629574336857,0.026711324531211573,0.009474018356857657,0.06212186008040892,0.001050782477722705,0.04144667981278037,0.10446847479928918,0.026438401778116724
0.07503515842387883,0.09171195588739772,0.01655832920654139,0.16321335370545026,0.20688169944526616,0.0004193879450516666,0.015073174114309239,0.041489936163258655,0.0004400240543784967,0.036412412671170985,0.14436440404207204,0.041708090555180835,0.028193056732435526,0.009429615631943411,0.1389959976312923,0.0813879509112369,0.1630401202993202,0.02484012540966705,0.006687986055333166,0.050546475520297694,0.0024886385534689946,0.06199004762673662,0.14734810666686812,0.04269073156984013,0.049246449612359355,0.08554602301720995,0.04500343344869757,0.055762683228411644,0.0797394779793092,0.03664864514282268,0.009781969109869334,0.0007706727593345,0.011991633872637929,0.05213312911042046,0.16286667407816796,0.0304474095769462
0.16885131937256811,0.021499763541897192,0.03429714240388413,0.14669589597271934,0.2839157575863582,0.0063336447142355035,0.02732747329274515,0.04625153329356631,0.005235231999426459,0.01145532179259485,0.19205715608193683,0.03021095838813926,0.10876823832693268,0.07433203783633842,0.13719580703816114,0.017183930595758044,0.20724286402014677,0.020701030899615794,0.027640001568063906,0.02378768685691217,7.941466037653297e-05,0.03709609882276569,0.18678617284497243,0.06440220969647809,0.028814321701869736,0.007107126308029617,0.09397990976653825,0.0753859556900446,0.18426888429276828,0.03147089576494732,0.0178874967621023,0.06937743713045011,0.02232596373845191,0.026952766081681425,0.19535228724516215,0.04639502109273832
0.12547262330468864,0.1080102948525446,0.22371941829718758,0.18431225093850223,0.2715909947890022,0.002655270202478081,0.029248043073637434,0.06384502311605719,0.0041707035245174915,0.0005151790669926886,0.21815118792938687,0.000877769022852327,0.0018993617157438743,0.11431106012241325,0.03866056226008693,0.17775589905063358,0.13261518855096024,0.006608146255004683,0.025032259026321314,0.018373797009998007,0.008685329888282554,0.038937561601967395,0.2300209322341362,0.07721961576573735,0.03557013236607081,0.09054885665504604,0.18893874294586013,0.2757146572146896,0.16084521889745695,0.019613656589193305,0.010338181796510013,0.06994868299904906,0.019860756772082343,0.03784903060614747,0.22004582265776565,0.05114455296758311
0.13074853509530573,0.10213924766184007,0.345355981069882,0.33046584979400573,0.2263130378208653,0.009750520592179549,0.023804886050675215,0.04119877620405217,0.026871232796038015,0.0027828858472899974,0.24383659691360682,0.006022835244950289,0.03912411469604257,0.19301444151878455,0.15056676801378366,0.24481387493749557,0.08655268935813261,0.0186721180289784,0.019210300254079545,0.03399418367361378,0.027413519836800872,0.03170283422537454,0.2588141370447011,0.09942442810056092,0.02759325871535006,0.060327670354655055,0.23440873802777198,0.296481215772432,0.156413854865404,0.019452321515072882,0.0014419542910727556,0.019729751251109522,0.056882895456244226,0.04401168030701591,0.2306850770549165,0.06561050362973884
0.1615423528311408,0.13948575509408154,0.31693432267030425,0.365476046495151,0.3748693137626134,0.01718244852973152,0.02182890787847066,0.04397837614910172,0.031854715823706525,0.010590209040705137,0.30380962572774106,0.012810281493730128,0.0472496425471936,0.13199664566353644,0.11815215290607788,0.26565646523647257,0.17891813216354527,0.020762779417580975,3.4002530008661455e-05,0.00496891312791924,0.026151215808228535,0.0701894854259942,0.29311753984264677,0.0718464043829342,0.0113966765076801,0.11914696857877206,0.21904736797573154,0.3256437873127836,0.3015190652044617,0.007566206077306918,0.004542601294774966,0.01768915171349068,0.044802950487150724,0.04722498489265994,0.29726111878177375,0.04051802177939951
0.18575175658162568,0.29293313370308094,0.33192091598327605,0.47170511373257074,0.48205803042284995,0.029284475083867348,0.034915182508997576,0.01117478968414875,0.004441427589865021,0.007412091948454435,0.2937840813821615,0.012884548421043493,0.04494603749232719,0.09626434445549127,0.08251022318504268,0.2798563892448022,0.24841619509484753,0.011750362779248227,0.013769596166919966,0.09445676006161909,0.019980585903158044,0.05348192810952094,0.27009852619301555,0.05786127413436837,0.018980738999668702,0.005718712718198862,0.17139430011051077,0.4518608871882371,0.38657910531938033,0.006807104981133991,0.0012221825417408645,0.04579703383725599,0.03333019345011455,0.042377356833076,0.2629279154073272,0.029213204345090418
0.19553521765495865,0.4022828803339583,0.37995012904700903,0.35237681932323955,0.6093552986472276,0.060684499098209534,0.041013998786080835,0.06025540430291583,0.0065709208005241436,0.008911273342551318,0.2481768339724662,0.02969259732538506,0.0509444273599876,0.014554912846398867,0.06798494967619637,0.19540562218357713,0.21965835007208384,0.019360876948638087,0.017540943709073997,0.1627844878514518,0.00448304581238828,0.05690551078089335,0.22110524161624212,0.09383135475643407,0.05608489051987179,0.09741624094530528,0.31181896789755265,0.4472746372785577,0.3035326265503588,0.03544316025266821,0.00919236713923276,0.05753752480376783,0.03490422371445144,0.04695907771624128,0.24105091408111648,0.061605746410228264
0.20326750759822265,0.5286436905952637,0.4173522280357702,0.3922827521423864,0.6340437014783245,0.05564248993923688,0.050066090831588604,0.022448629936999153,0.0252074448162288,0.01844277787472543,0.18619026428957647,0.036419161459548634,0.04086714379999534,0.0792715295485902,0.11080294047134663,0.24103517637163807,0.21171555930773547,0.010905087547801999,0.037374165503334764,0.03163740613097187,0.03820438683910604,0.06657957107394447,0.12929736597479466,0.11424348638847324,0.10440763095719725,0.27999695343649483,0.27465557483781416,0.4143345068483017,0.2966631219943141,0.02249840747601058,0.027196033531325443,0.06260397861247588,0.040389628637800205,0.054429854563301176,0.17493376079005404,0.09151928963123968
0.3000019905781187,0.4803559492198741,0.4575948020831429,0.42106363283251663,0.7393472922804782,0.059882349118191305,0.05463790704612243,0.0682749040694293,0.05781141014098657,0.03227700819636234,0.14883532875760605,0.05593738032743947,0.10903996908500371,0.02913573784447106,0.12588459753515047,0.17242743016204753,0.3292522643514634,0.02259714251698093,0.0361868495427782,0.0973183925427903,0.06371635340711042,0.07626384014082789,0.08974178417689936,0.13233897817633647,0.16886278110205158,0.2744180172455903,0.28681290028563766,0.41426532584810144,0.37077917137980987,0.028593734014220412,0.03150326757827634,0.004948006574175839,0.08618608731043453,0.07587826703722769,0.11478423135522968,0.10231381583196959
