t,0_y0,0_x0,0_s0,0_y1,0_x1,0_s1,0_y2,0_x2,0_s2,0_y3,0_x3,0_s3,0_y4,0_x4,0_s4,0_y5,0_x5,0_s5,0_y6,0_x6,0_s6,0_y7,0_x7,0_s7,0_y8,0_x8,0_s8,0_y9,0_x9,0_s9,0_y10,0_x10,0_s10,0_y11,0_x11,0_s11,0_y12,0_x12,0_s12,0_y13,0_x13,0_s13,0_y14,0_x14,0_s14,0_y15,0_x15,0_s15,0_y16,0_x16,0_s16
0.5063929557800293,0.39791855,0.47878247,0.8033818,0.38907075,0.4861129,0.80423295,0.389119,0.47183606,0.8676509,0.4026754,0.49497458,0.81495255,0.4012586,0.46226904,0.78184694,0.475049,0.5099048,0.9054658,0.46755514,0.4422322,0.8911462,0.53142184,0.53857064,0.8860863,0.51673675,0.40653357,0.802456,0.58955145,0.5142044,0.8285412,0.5740536,0.43325338,0.78927284,0.6327972,0.4935246,0.8535152,0.62872297,0.45359537,0.920857,0.75835395,0.50228745,0.8671077,0.7540199,0.4397831,0.89378107,0.86766875,0.5060476,0.9027472,0.86530155,0.43315944,0.85962284
0.6494927406311035,0.3980295,0.47872448,0.80518043,0.3892296,0.48611578,0.80554914,0.38900933,0.47193226,0.86472815,0.4029656,0.49473053,0.79987985,0.4007491,0.46235704,0.7912606,0.47408223,0.5100765,0.91491,0.46726674,0.4418868,0.8994731,0.53133965,0.53866345,0.8851923,0.5169337,0.40635034,0.80594504,0.5896224,0.51422644,0.8295706,0.573784,0.43323684,0.79998654,0.63218635,0.49318838,0.85879487,0.6285956,0.45344254,0.92565185,0.7591566,0.5021982,0.8726586,0.7537691,0.44005415,0.88936734,0.86744994,0.5058638,0.90855265,0.8648762,0.43365732,0.8700867
0.7756741046905518,0.39783844,0.4786307,0.79559326,0.38906595,0.48605582,0.81116366,0.3888503,0.47181454,0.8618833,0.4029956,0.49471742,0.7962979,0.40095848,0.46234956,0.78790534,0.4735162,0.510348,0.9102637,0.46704435,0.44190857,0.89332914,0.5307714,0.5387246,0.8863765,0.51747227,0.40621826,0.8133237,0.5893244,0.5147671,0.8330159,0.5747146,0.43320265,0.7985813,0.6319611,0.493278,0.8662821,0.62781477,0.45365182,0.92435396,0.76081413,0.5021478,0.89560544,0.753759,0.43984142,0.89714724,0.86745733,0.50583154,0.90387434,0.86596775,0.4329321,0.8694058
0.8938727378845215,0.39808974,0.47858763,0.7941985,0.38934955,0.48601434,0.81230444,0.3890202,0.47179505,0.861088,0.40310892,0.49468064,0.79429436,0.401281,0.46226564,0.78323865,0.47310972,0.5100744,0.90623033,0.46689844,0.44160023,0.903412,0.53025484,0.5388538,0.89075935,0.51789176,0.406029,0.8137954,0.5888437,0.51474184,0.8330093,0.5754751,0.43309194,0.8202604,0.6307571,0.4930842,0.8763476,0.6264732,0.45364347,0.9202587,0.7593764,0.5022153,0.8796879,0.7521629,0.43997723,0.90584433,0.8675748,0.5058504,0.90782285,0.8645894,0.4336534,0.8734654
1.0305328369140625,0.398193,0.47882804,0.8016988,0.38931614,0.48617312,0.8051868,0.38907295,0.472033,0.8611369,0.4028235,0.4948147,0.80273175,0.40082857,0.46236086,0.78429836,0.4736023,0.5111857,0.9059285,0.4670528,0.44138137,0.90468496,0.53024125,0.53952736,0.9009009,0.517874,0.40609142,0.82147765,0.5881735,0.514887,0.8284884,0.5753758,0.43302497,0.84272516,0.6312524,0.4928065,0.87050325,0.626632,0.4531316,0.92402524,0.75793815,0.502449,0.8729493,0.75232446,0.44017193,0.9037613,0.86694974,0.5060814,0.8995452,0.8652937,0.4343598,0.8622593
1.1616995334625244,0.39833546,0.4785916,0.8079427,0.3894361,0.48595467,0.8200647,0.38902897,0.4717629,0.87119305,0.40297076,0.49460348,0.7954989,0.40126008,0.46223974,0.79360807,0.4723205,0.5113863,0.89794713,0.4657765,0.44089776,0.92511696,0.530157,0.5396979,0.9024891,0.5178589,0.40540472,0.8202031,0.5882843,0.51484823,0.8244777,0.5752329,0.4330736,0.8424053,0.6298743,0.49268714,0.8697431,0.62542117,0.45272136,0.91668683,0.7580315,0.5024331,0.8738795,0.75268215,0.44021368,0.90834254,0.86728024,0.5057865,0.9015215,0.86567175,0.43324628,0.8715788
1.280895709991455,0.39820975,0.4785428,0.7991799,0.3895094,0.48594385,0.81619716,0.3889556,0.47180763,0.86119103,0.40299174,0.49438497,0.7779746,0.40066156,0.4621234,0.80097514,0.4722125,0.51073706,0.8966026,0.46632785,0.44143462,0.90520424,0.5295777,0.5398187,0.90276504,0.5177371,0.40604421,0.82228667,0.5887768,0.51499337,0.82071275,0.5759647,0.43314654,0.844121,0.6297341,0.4930137,0.8753158,0.6252185,0.4529631,0.9088267,0.7590983,0.5020553,0.8743902,0.7527194,0.43981987,0.9078812,0.86706537,0.5060871,0.8919887,0.863898,0.43392467,0.86619824
1.4006016254425049,0.39822584,0.47848406,0.7979502,0.38944703,0.48586184,0.8273139,0.3888811,0.47164115,0.861419,0.4033292,0.49434257,0.7696153,0.4013253,0.46213943,0.79245746,0.47164834,0.51092327,0.90074533,0.4655293,0.4412581,0.9237632,0.53104156,0.53965014,0.8949499,0.51789856,0.40589234,0.8205156,0.5884329,0.5151601,0.8124832,0.5762777,0.43306145,0.84195936,0.6309335,0.49301052,0.8794535,0.6262176,0.4530072,0.9207134,0.75944495,0.5024448,0.8806173,0.75321984,0.4410715,0.8916048,0.8677101,0.5061667,0.89763534,0.86529917,0.4333972,0.87204176
1.5207905769348145,0.39817294,0.4783878,0.78504014,0.3893994,0.48570648,0.81995964,0.38886675,0.4715689,0.8564283,0.40334994,0.49424934,0.7574999,0.40121147,0.46200976,0.7988373,0.47061312,0.511765,0.8802576,0.4648254,0.4405716,0.93475586,0.5295056,0.5396525,0.9033948,0.51810616,0.4051434,0.8348415,0.5886692,0.51521635,0.8336727,0.5771687,0.43321896,0.85451007,0.6289453,0.49318328,0.8790085,0.6227802,0.4533515,0.9116655,0.7577414,0.5022833,0.87988496,0.7521796,0.44155905,0.8930487,0.8670546,0.50612974,0.8937033,0.86220497,0.43378505,0.88669914
1.6469647884368896,0.39829105,0.47844362,0.7848446,0.3895461,0.48577657,0.81637216,0.38891906,0.4716315,0.86616045,0.40373382,0.49425277,0.74475986,0.40149784,0.46202633,0.78924656,0.47023016,0.5118465,0.87808865,0.46457684,0.4403256,0.93599063,0.5294558,0.5395588,0.90728605,0.51818,0.40514228,0.84333056,0.5896481,0.51500136,0.83022004,0.5771953,0.4332327,0.84268445,0.62853485,0.493016,0.88055813,0.6226796,0.45321152,0.9142975,0.75837874,0.5025435,0.8685273,0.75327885,0.44114858,0.897623,0.86727685,0.5062176,0.8937836,0.86279243,0.43375087,0.8742228
