t,0_y0,0_x0,0_s0,0_y1,0_x1,0_s1,0_y2,0_x2,0_s2,0_y3,0_x3,0_s3,0_y4,0_x4,0_s4,0_y5,0_x5,0_s5,0_y6,0_x6,0_s6,0_y7,0_x7,0_s7,0_y8,0_x8,0_s8,0_y9,0_x9,0_s9,0_y10,0_x10,0_s10,0_y11,0_x11,0_s11,0_y12,0_x12,0_s12,0_y13,0_x13,0_s13,0_y14,0_x14,0_s14,0_y15,0_x15,0_s15,0_y16,0_x16,0_s16
20.562636375427246,0.3557412,0.48505345,0.70870614,0.34394503,0.49181563,0.6308003,0.34580785,0.47862574,0.70643854,0.3475877,0.5008734,0.7986727,0.35134763,0.4715162,0.81388754,0.40052804,0.5186432,0.8717117,0.4166195,0.45743343,0.8918923,0.40046358,0.5705354,0.58238083,0.4796649,0.44758558,0.754559,0.37666237,0.53413343,0.47152784,0.53202075,0.46970883,0.7244009,0.5553243,0.50932074,0.88113475,0.5558397,0.47449714,0.89476204,0.63733995,0.44661847,0.51462233,0.6925687,0.4825326,0.6524412,0.7194673,0.39971358,0.27674782,0.81812584,0.4908645,0.66523635
21.765584468841553,0.37806672,0.49496934,0.66873753,0.3679037,0.5011608,0.63191235,0.37044764,0.49236417,0.7077556,0.3697512,0.5191836,0.7255398,0.37397796,0.4937067,0.45751116,0.41911778,0.5428435,0.84813577,0.43630967,0.48976824,0.7693581,0.43261275,0.5392382,0.29683995,0.51260245,0.4958174,0.47365066,0.40757307,0.48219392,0.44864985,0.5783132,0.4960339,0.24632478,0.5849873,0.52219933,0.77745146,0.58598316,0.49714333,0.86761093,0.71220183,0.48919758,0.7308338,0.7194459,0.50001276,0.6960547,0.82780665,0.4835681,0.5028443,0.8386146,0.5108741,0.7346035
23.01840829849243,0.42632222,0.4984196,0.63013905,0.41319332,0.5013159,0.61522424,0.41246232,0.4996964,0.60890454,0.418203,0.51519257,0.56421185,0.41862148,0.51084274,0.6057643,0.4563445,0.5319642,0.8439256,0.47237802,0.5135583,0.79299515,0.39237958,0.5042873,0.61543036,0.55081606,0.53254944,0.1224936,0.32393438,0.46996704,0.39541328,0.4871959,0.50863415,0.03519352,0.6349944,0.53639096,0.9119893,0.6392017,0.5086857,0.89456445,0.75900793,0.56942475,0.8466124,0.75893986,0.47959778,0.8736468,0.855875,0.6158587,0.8819685,0.8597831,0.51519454,0.68500733
24.262749671936035,0.37771854,0.5019416,0.70789367,0.36944807,0.5068542,0.76903796,0.36722204,0.49515185,0.6843604,0.37826765,0.5124256,0.7139512,0.37460595,0.48230407,0.6465352,0.46729153,0.5195767,0.81771517,0.4178887,0.45708892,0.7400012,0.5415853,0.5112226,0.6010497,0.37813807,0.4168739,0.7307876,0.6118399,0.51052946,0.19810034,0.33081168,0.37191305,0.67031384,0.5995474,0.48943135,0.90138614,0.5773513,0.4495484,0.9247456,0.73774254,0.48039275,0.86740416,0.6987858,0.41070387,0.8292363,0.85684454,0.46980175,0.69421047,0.77036333,0.39347968,0.56235737
25.45321774482727,0.42440292,0.45708314,0.6483431,0.41439563,0.4604906,0.67649764,0.41215023,0.4507084,0.671624,0.41978043,0.45854178,0.7245035,0.41551024,0.4323442,0.6757741,0.49795014,0.45281425,0.83711547,0.47656423,0.41213796,0.84066963,0.5777937,0.4418694,0.6619486,0.58248997,0.42445403,0.59091175,0.6417525,0.45803195,0.51225966,0.64500076,0.4545457,0.7331721,0.6332706,0.43696308,0.8650318,0.6324429,0.39886278,0.90786725,0.757647,0.46695605,0.8505405,0.7673084,0.36579886,0.831985,0.87041783,0.4484516,0.82517564,0.8575389,0.33043352,0.8375113
26.668668508529663,0.36518905,0.40951124,0.6411857,0.35645354,0.41822824,0.61707175,0.35480797,0.4038237,0.6612872,0.36553693,0.431102,0.71503496,0.36293587,0.39801565,0.8066211,0.4346925,0.44732714,0.86752826,0.41965723,0.374261,0.8792045,0.50088865,0.4574634,0.7154266,0.45937043,0.33027443,0.79528713,0.56352854,0.42964455,0.33245903,0.39286923,0.3335689,0.299231,0.5943737,0.4125975,0.8605578,0.5887494,0.37516284,0.9345636,0.73682064,0.40125367,0.91273576,0.7352301,0.3569296,0.85536677,0.84887695,0.32993454,0.014044938,0.8598902,0.32647446,0.50736326
27.865621328353882,0.37813693,0.43924624,0.67077804,0.3682416,0.43769732,0.5607225,0.3631006,0.43435618,0.48331243,0.3704843,0.42607784,0.5612654,0.36609015,0.41472465,0.61887896,0.42181724,0.41273102,0.7018079,0.4004943,0.4059802,0.6720106,0.4364756,0.41789904,0.06031005,0.40869296,0.41030946,0.13285607,0.4984141,0.42529908,0.06873172,0.36203408,0.43612728,0.053795293,0.59569347,0.41530696,0.85423774,0.59632874,0.39245245,0.79173815,0.72361726,0.4472154,0.80627686,0.7376412,0.35002157,0.6488696,0.85341376,0.4404478,0.7258898,0.8567964,0.3186075,0.76540667
29.058079481124878,0.37169212,0.45972332,0.7251928,0.36338624,0.46676406,0.72498584,0.36194462,0.45280424,0.7897555,0.3765075,0.47298256,0.6928847,0.3729976,0.4434313,0.76104945,0.44982404,0.49072424,0.89116377,0.42173082,0.42798764,0.8973329,0.50117177,0.51889646,0.8069335,0.36603495,0.40754348,0.419678,0.5437316,0.56109494,0.69573474,0.28135824,0.42040387,0.19023226,0.60389864,0.48197713,0.937481,0.59679353,0.43841678,0.9083717,0.7500988,0.4819502,0.91391444,0.75228256,0.4283106,0.77264684,0.8697188,0.47385064,0.82228416,0.8603448,0.41887733,0.73456275
30.275498867034912,0.3706671,0.47858843,0.67772686,0.36112928,0.48694974,0.59430146,0.35885367,0.4742623,0.5841191,0.36992073,0.5007899,0.8259719,0.36683235,0.47292137,0.70515025,0.44098878,0.51559675,0.8560517,0.41098914,0.45764932,0.79027677,0.52450025,0.5436001,0.8527153,0.3404722,0.44645715,0.4451345,0.59674346,0.57319367,0.7862572,0.35821232,0.4700609,0.054960098,0.59605265,0.50508535,0.9532385,0.5967003,0.4655231,0.9436414,0.7154033,0.54681224,0.92274344,0.75339496,0.4631076,0.80665374,0.8104765,0.5790392,0.58375156,0.8659091,0.48454052,0.8321577
31.479439735412598,0.40864024,0.47937694,0.58456916,0.39186737,0.48336324,0.6763231,0.39894006,0.47525868,0.5189773,0.3911292,0.4967679,0.62059736,0.4068212,0.47564694,0.55630183,0.42119,0.52795213,0.7049713,0.47121045,0.47949,0.79503787,0.35935017,0.565467,0.5601895,0.472701,0.44481188,0.6178567,0.30727553,0.5299957,0.6916791,0.41570997,0.46095377,0.7564815,0.61115456,0.5438934,0.9242509,0.6181859,0.5056871,0.87934256,0.74150336,0.5692338,0.89343923,0.7410749,0.48532844,0.9260185,0.85069793,0.6043834,0.8429672,0.873101,0.48185855,0.87319076
32.69434571266174,0.40610534,0.49042556,0.61416733,0.38992608,0.49701044,0.64957994,0.39697856,0.4833184,0.598834,0.38721034,0.51183456,0.71350396,0.40229136,0.4825039,0.81664634,0.42134798,0.53886795,0.88494396,0.4715668,0.48285052,0.94031334,0.35680315,0.5685648,0.41175947,0.5246736,0.44553137,0.85118806,0.28694105,0.60558385,0.052379917,0.5671012,0.40046054,0.5336833,0.59567773,0.5548587,0.92417246,0.6102726,0.51813203,0.9634301,0.7379119,0.5777383,0.7018126,0.7160768,0.51625866,0.46880347,0.871215,0.6093514,0.65613544,0.8624841,0.60815597,0.031584334
33.91724491119385,0.41425353,0.47161084,0.66051584,0.4026576,0.4776921,0.64857465,0.40306562,0.4732246,0.68670756,0.4073621,0.49848628,0.6693487,0.40971726,0.48410526,0.6521785,0.44178006,0.5137456,0.8202222,0.47838408,0.47147313,0.850774,0.3807758,0.52868456,0.6921641,0.56183857,0.4741088,0.5575884,0.30708313,0.53860945,0.3206478,0.6208126,0.46012664,0.3835356,0.6203592,0.5059296,0.8309419,0.62304795,0.47033,0.86871946,0.7550912,0.5377047,0.8158371,0.75458574,0.4484066,0.80656046,0.861725,0.5843702,0.8727473,0.8686048,0.46838447,0.8356817
35.14015984535217,0.3893242,0.48713008,0.57250124,0.37749776,0.49218056,0.64940107,0.37751564,0.47947413,0.622622,0.3805157,0.4976667,0.642692,0.38074395,0.46610036,0.7080196,0.4159137,0.50393677,0.57014126,0.44460756,0.45059973,0.79589206,0.35539648,0.51874804,0.078861706,0.5307513,0.48189732,0.24934177,0.38467297,0.49747655,0.064585574,0.5609318,0.5286137,0.064693466,0.60000634,0.48091197,0.9002897,0.5871996,0.445578,0.9158134,0.75244397,0.4767983,0.81216776,0.7064583,0.42111087,0.75663847,0.8698256,0.47178084,0.842926,0.83108246,0.42358842,0.008151253
36.36602711677551,0.45451987,0.46359023,0.5253173,0.44108316,0.47034127,0.62738734,0.4389579,0.45692155,0.55145466,0.43969434,0.47460556,0.57008255,0.4359659,0.44336483,0.6370955,0.48016894,0.4846289,0.76892924,0.46822473,0.42093882,0.84025943,0.42982945,0.519866,0.40652463,0.4043728,0.38716072,0.60279393,0.43092307,0.47734886,0.5737082,0.4327795,0.43291637,0.7440397,0.65250695,0.45509753,0.9077215,0.64304113,0.41617346,0.9470891,0.77189887,0.4862921,0.8045397,0.76110053,0.36954874,0.92006534,0.8570487,0.51958764,0.8932149,0.86896765,0.32917824,0.88659906
37.55400729179382,0.35806775,0.4333059,0.7775995,0.34844586,0.44204473,0.82535976,0.34909356,0.4260926,0.8242478,0.3633128,0.454084,0.82102793,0.36357078,0.41760015,0.76706356,0.4172421,0.47197184,0.92166954,0.41314313,0.3977554,0.87923646,0.4244604,0.5186605,0.73966694,0.41881487,0.35109603,0.8321977,0.42292422,0.575895,0.624246,0.41997373,0.30363294,0.67877597,0.59617496,0.45210624,0.9628713,0.5983569,0.41098157,0.9478676,0.7426057,0.44211847,0.84192073,0.73896253,0.4143581,0.8502546,0.8535994,0.43008184,0.66560173,0.85189956,0.41418824,0.58331895
38.76592183113098,0.36735588,0.4326744,0.62902534,0.35934246,0.43818456,0.44707912,0.3605526,0.42507368,0.56175727,0.37178668,0.45045096,0.49543962,0.37492165,0.41693106,0.56986326,0.41628584,0.4688673,0.6380109,0.42361936,0.4070815,0.77661693,0.34931096,0.44905996,0.53844124,0.3712144,0.39806965,0.60184425,0.29565424,0.42346725,0.5186392,0.29571825,0.41793624,0.3699816,0.60286826,0.45191738,0.92419237,0.5967604,0.40846404,0.93844277,0.7317308,0.47738978,0.8073927,0.7317928,0.37397516,0.9090431,0.85262036,0.50121063,0.91874105,0.8521311,0.34067988,0.78072166
39.97185945510864,0.36767575,0.4295743,0.763226,0.35997427,0.43792468,0.74748963,0.3588439,0.42317152,0.858121,0.37396514,0.44744697,0.8148876,0.37266535,0.41489324,0.8561159,0.4354585,0.46505713,0.9093873,0.4310132,0.38839337,0.9366662,0.4580149,0.5087208,0.8141863,0.45638618,0.34634674,0.83279395,0.45365906,0.5639825,0.80881625,0.46208537,0.29678175,0.77466524,0.59379727,0.44432354,0.95662755,0.5945215,0.4005545,0.9565699,0.7323291,0.46296102,0.89738613,0.7254285,0.37867352,0.95421994,0.84952986,0.48097506,0.82188517,0.8454981,0.36380395,0.83000624
41.176814556121826,0.36341143,0.41709495,0.5937837,0.35162348,0.4263452,0.6817742,0.35284775,0.41371116,0.7300161,0.35893902,0.44281688,0.73816586,0.35822946,0.4138095,0.7037597,0.41654396,0.46124315,0.84269404,0.41772327,0.39632973,0.88826346,0.40831074,0.5016334,0.92007214,0.4070419,0.35529962,0.8508478,0.33552837,0.4787236,0.62043554,0.34288937,0.3707995,0.7303977,0.58931065,0.43940434,0.92546505,0.5900897,0.4012669,0.9375981,0.7367515,0.45187178,0.9045423,0.72478336,0.3845854,0.9185505,0.84920585,0.4624621,0.7863627,0.8484225,0.39870545,0.9192527
42.37181854248047,0.4103129,0.41964513,0.46986392,0.39956415,0.42422342,0.44568163,0.40097243,0.41832113,0.48316285,0.40518188,0.4367411,0.5351012,0.40235934,0.42180666,0.5208549,0.46491453,0.4566888,0.7517712,0.45163035,0.40875345,0.83101875,0.54035103,0.4728499,0.91591173,0.425691,0.39657965,0.27942753,0.48515922,0.43825457,0.7260815,0.37091777,0.40252528,0.24647774,0.6226058,0.45036563,0.9215637,0.6188874,0.40849146,0.94425356,0.747417,0.4789203,0.8419983,0.7469927,0.37259784,0.91896415,0.8572151,0.5114495,0.84429985,0.86887276,0.349292,0.8836228
43.56680083274841,0.4153617,0.44845757,0.5724392,0.40274057,0.45291767,0.69019854,0.4044604,0.44149852,0.61439276,0.39756602,0.4590952,0.5010415,0.39997658,0.43051606,0.6108621,0.431671,0.4657217,0.42439193,0.4546178,0.41981873,0.803865,0.5244194,0.46721968,0.22188056,0.5337247,0.43687668,0.49088606,0.5769874,0.505874,0.60038835,0.57950246,0.502368,0.30614772,0.60123044,0.4569699,0.90952665,0.59045,0.4184887,0.8882907,0.73510706,0.46896377,0.8690038,0.69470716,0.3921018,0.8177719,0.8588294,0.47633466,0.71486765,0.71089023,0.3595737,0.390346
44.79068970680237,0.43900436,0.41538236,0.74736375,0.42926678,0.42382845,0.68078196,0.42926937,0.41246143,0.7262684,0.43683177,0.44016695,0.7365908,0.43371868,0.41035897,0.6739693,0.4907468,0.447054,0.83484405,0.49581572,0.40494785,0.8469219,0.5493063,0.40206558,0.25079447,0.56260145,0.3933028,0.5380572,0.49551913,0.38641927,0.293157,0.6059475,0.3595195,0.4764265,0.65468633,0.43473393,0.9057149,0.65127766,0.39697608,0.93339175,0.77339244,0.4614884,0.9155824,0.76779914,0.35053232,0.9014778,0.8483983,0.49257642,0.87439495,0.8687176,0.34452108,0.8796325
45.988640785217285,0.36689323,0.42879564,0.6190174,0.35759532,0.43491888,0.5550281,0.35603786,0.42242622,0.45224124,0.36142337,0.44142437,0.566285,0.36049485,0.41400477,0.5678835,0.43084627,0.4607558,0.76581264,0.39582205,0.39774477,0.78544515,0.4920835,0.49925676,0.87105274,0.3824136,0.4162551,0.35271478,0.54306436,0.47936842,0.7611391,0.33528373,0.46558496,0.40533537,0.5899849,0.43494582,0.8821148,0.5741296,0.39480892,0.9332556,0.7366266,0.43900976,0.8788969,0.71707404,0.36582062,0.6831277,0.8545644,0.44467255,0.68607247,0.71055675,0.40571886,0.2873892
47.19057559967041,0.3923758,0.43449727,0.81899136,0.38291952,0.441494,0.86871207,0.37936622,0.42709032,0.8849612,0.3947117,0.44721243,0.81008697,0.38678247,0.4153133,0.7708387,0.45158708,0.46313483,0.89849645,0.43006933,0.39970917,0.8602919,0.516777,0.4952061,0.72891635,0.37291297,0.356992,0.8654419,0.57479966,0.46448776,0.5508463,0.30689204,0.32230362,0.34579578,0.6143345,0.44209695,0.9211006,0.60455394,0.4017639,0.9519815,0.7409699,0.4659032,0.8854691,0.72166336,0.35021865,0.89844173,0.85731995,0.49050698,0.84867185,0.84013695,0.33428088,0.8668744
48.31023383140564,0.35801917,0.4209826,0.4997629,0.35413706,0.42677578,0.4648882,0.34613007,0.41633773,0.42349797,0.36849722,0.4293046,0.52285784,0.3561194,0.40545282,0.5106906,0.44182417,0.44628182,0.8037095,0.40420896,0.38250557,0.6947409,0.50901216,0.4729906,0.7472947,0.36809978,0.3882559,0.24283327,0.56116486,0.4534948,0.66815037,0.35041663,0.43078637,0.1825713,0.592342,0.4295158,0.88650966,0.5832515,0.38976344,0.94578016,0.7233747,0.4397863,0.7415135,0.72797644,0.37211895,0.86917335,0.84465015,0.4669406,0.7461581,0.8571862,0.35857996,0.85499007
49.42442870140076,0.36185035,0.39628184,0.7005175,0.35066593,0.40490374,0.71121395,0.35182735,0.393797,0.7235694,0.36081666,0.42216298,0.81998026,0.35897967,0.3949576,0.74375415,0.4188444,0.44595775,0.9242595,0.42469412,0.37584427,0.94725055,0.4442109,0.49056035,0.751078,0.40760177,0.33139366,0.70183194,0.48194247,0.54575574,0.48404855,0.39393812,0.28020504,0.84578437,0.5897584,0.43149707,0.94538397,0.59074175,0.38848454,0.98239595,0.7332115,0.43207332,0.8615009,0.7295399,0.3903323,0.9488355,0.8518313,0.4243885,0.76148266,0.8517493,0.39977267,0.80995774
50.567039489746094,0.43657023,0.3969731,0.60639566,0.42503428,0.40467593,0.65720636,0.42450047,0.3966662,0.7772853,0.4320637,0.423312,0.762327,0.42904425,0.4025335,0.67462176,0.4923317,0.42527667,0.7911112,0.50474614,0.39181355,0.83008504,0.49470645,0.3644307,0.37667793,0.567689,0.3657192,0.5104062,0.47087693,0.29664454,0.3055901,0.60962874,0.34542227,0.14101292,0.6640228,0.42249057,0.93901724,0.65956354,0.391397,0.9388457,0.7747118,0.46020022,0.9391492,0.7611171,0.3442319,0.8606683,0.8733789,0.510722,0.8701228,0.8656343,0.34001207,0.83145416
51.75603771209717,0.37188864,0.40782222,0.7715502,0.36135513,0.41484746,0.8240877,0.3628926,0.3992734,0.8132866,0.3732006,0.42428562,0.7519032,0.37657237,0.39067852,0.89825815,0.42466617,0.44403172,0.8252428,0.42928666,0.37370893,0.93425107,0.42660522,0.48696366,0.68633854,0.42448983,0.32277167,0.68422,0.42796934,0.5378602,0.70611835,0.41562164,0.2682647,0.7395406,0.5994719,0.4295806,0.9473372,0.59974194,0.38417074,0.9631898,0.73891926,0.41857272,0.76556754,0.7378339,0.38770023,0.870594,0.8603549,0.41541192,0.74114555,0.8668844,0.39686793,0.7335841
